"","1582__44749","36848__487175","33034__329854","83617__246787","53440__287_28111","137732__1510_1465754","28117__179995","1504__39496","287__28111","253239__189722_454154","1510__1465754","452084__293_225991","421767__1547_28118","47877__216947","29430__40214","189722__454154","376805__41976_376804","1613__118748","43263__251535_479117","43770__1827099","587753__529_36835","173480__28026_29466","2741__1597_47715","239974__45067_370979","1280__28025","1506__1311_423605","1467__37734_182710","308892__310300_357276","1661032__1559_36745","840__28038","999468__317_28901","1453492__28454_243924","254__1515_69825","53408__185294","34087__470_511","1580__582_33038","1408__387661","1844653__1522_187452","83263__2173_76759","1465521__36874_43131","59310__1264_1535","386414__28130_76517","529__36835","136857__349096_1661050","29461__29375_291644","1223514__821_187327","37734__182710","441500__38304_39490","293__225991","658457__1113609","1472__851_405446","28026__29466","726__729_301301","56810__13690_305719","202956__28090_271420","1547__28118","1121298__1034636_1646377","1487956__191493_626933","516075__588_410072","33935__905_28446","39483__358742","88688__1307_28126","1597__47715","187491__2139_184870","41976__376804","82135__78342_626937","1401__290588_1121830","1515__69825","1571__33032","1859290__33029_133926","77095__28129_146817","32013__80866_101564","1681__1308_310297","317__28901","1633__76853_103892","582__33038","876__901_29370","40324__39492_218538","48296__28116_39485","821__187327","1264__1535","47884__33069_166486","28091__860_425941","1311__423605","196024__490189","349096__1661050","29375__291644","2173__76759","13690__305719","588__410072","1522__187452","1010__29552_626931","1352__1755629","729__301301","38304__39490","115979__1260_535744","33039__1358_38986","45067__370979","191493__626933","78342__626937","1559__36745","180282__290309","905__28446","28454__243924","470__511","199__60133","481743__1113741","1308__310297","310300__357276","36847__169435_261299","471__234835","1282__39489","39486__839_39497","1902__400390","251535__479117","33069__166486","245__191295","76853__103892","487316__645466","1307__28126","1670__585_216935","202611__328812_536633","29354__106654","28090__271420","1463864__1735_40519","33029__133926","301__46503_47678","39492__218538","2139__184870","28129__146817","1034636__1646377","28116__39485","290588__1121830","36874__43131","57706__84032_309120","80866__101564","1265__626932","851__405446","1660__288965","1254__39482","46867__387090_882211","237258__1303_1590","633701__29348_40520","171685__52226_291645","861__40518_122355","29552__626931","745310__79880_358743","488__43675_328814","901__29370","547163__1680_28037","328812__536633","39645__183417_437898","1727__46228","884684__818_216816","157687__1685_39778","1260__535744","102862__584_589436","1358__38986","169435__261299","839__39497","1113709__817_46506","316__239935_397865","860__425941","40215__84030_454155","1735__40519","585__216935","387090__882211","470565__28125_28132","84032__309120","40518__122355","46503__47678","28130__76517","1303__1590","574930__143393_228603","850__823_204516","52226__291645","43675__328814","1680__28037","1113922__310298_626930","818__216816","1671366__294_1623","238__1630_214856","79880__358743","270498__907_208479","183417__437898","1685__39778","29348__40520","671267__33043_351091","39777__52787_1161942","584__589436","817__46506","28125__28132","1382__35833_45851","239935__397865","84030__454155","310298__626930","823__204516","143393__228603","1630__214856","106648__820_1755626","907__208479","294__1623","52787__1161942","33043__351091","35833__45851","100884__165179_328813","820__1755626","165179__328813"
"ERR2092354",0,-3.87084180595356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25114089902646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51687845128827,5.63114121967898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56641683136323,0,0,0,0,4.35936135410656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30459687464479,0,0,0,0,0,0,0,-3.61290070200994,0,0,0,0,0,0,0,0,0.213310925680289,0,0,0,0,0,0,0,0,3.99167887784921,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25772757858247,0,0,0,0,0,-5.26332618231758,0,0,0,0,0,0,0.682134231765845,0
"ERR2092355",0,-3.77611260363835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2578613120659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24439564942336,5.64278131651115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.74373654545598,0,0,0,0,3.88740729708781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15952551918764,0,0,0,0,0,0,0,-3.67123731955238,0,0,0,0,0,0,0,0,0.414379339908761,0,0,0,0,0,0,0,0,3.74040791947455,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35876956410771,0,0,0,0,0,-5.01981767880455,0,0,0,0,0,0,0.436098997822457,0
"ERR2092360",0,0,0,0,-2.94209500156846,0,0,0,-5.09585802341102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.20661079704896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52475131303582,5.55401282058773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5320634871195,0,0,0,0,4.37299755065428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.794734920793,0,0,0,0,0,0,0,0,-2.66281778055462,0,0,0,0,0,0,0,0,0,-4.385662607681,0,0,0,-3.25574145464787,0,0,0,0,0,0,0,0,0,-4.84062287650045,0,0,0,0,0,-4.61213568721839,0,0,0,0,0,-5.63910961575832,0,0,-2.59671763994953,0,0,0,0,0,0,4.49764688530293,0
"ERR2092361",0,0,0,0,-2.61036134995046,0,0,0,-4.52127848422828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51190773417732,0,0,0,0,0,0,0,0,0,-3.15793335403271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.35075181952034,0,0,0,5.46970101610104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49956488951726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47997633468393,0,0,0,0,0,0,0,-4.32937338545918,-2.60428363461247,0,0,0,0,0,0,0,0,-2.54918518044834,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97507807210407,0,0,0,0,0,0,0,0,0,-4.51075157246895,0,4.295445013241,0,0,0,-4.41531825043816,0,0,0,0,0,-5.15298637736832,0,0,-2.5207685108845,0,0,0,0,0,0,-4.36609913497169,0
"ERR2092362",0,0,0,0,-2.89338944988515,0,0,0,-5.01149753328484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33738875135315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78052688195252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83292506623139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67219020625092,0,0,0,0,0,0,0,0,-2.78146436827129,0,0,0,0,0,0,0,0,0,-0.0149828872882695,0,0,0,-3.15227046035505,0,0,0,0,0,0,0,0,0,-4.62836920471456,0,0,0,0,0,-4.81763760528834,0,0,0,0,0,-5.45989259653348,0,0,-5.14486002376977,0,0,0,0,0,0,0.227035100778596,0
"ERR2092363",0,0,0,0,0,0,4.22026945046536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56248346320051,0,0,0,0,0,0,0,-2.51828930111731,0,0,0,0,-2.98900008559377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43835155181833,0,0,0,0,0,0,0,0,0,-2.7330101344065,-5.22427702459938,5.17710001207614,-4.3618050176923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73371241039271,0,0,0,-0.494367839588881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88961627695344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.00496220606137,0,0,0,0,0,-2.94419312133012,0,0,0,0,0,0,-5.09949207343856,0
"ERR2092364",0,0,-4.64419713841716,-4.12828056277039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58399723603018,0,0,0,0,0,0,0,0,0,0,0,0,-2.95921214781135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47561449942182,0,0,0,0,0,0,0,0,0,-2.68802109810991,-5.12995924086931,5.12550579038428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65578911374345,0,0,0,-0.534996166169289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10946557198465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.38575235506364,0,0,0,0,0,-2.98083529210028,0,0,0,0,0,0,-5.1629581749121,0
"ERR2092365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5515799619285,0,0,0,0,0,0,0,0,0,0,0,0,-3.00566816895624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.41946613363482,0,0,0,0,0,0,0,0,0,-2.69887477304672,-5.1718980396669,5.20596997932472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67458823018284,0,0,0,-0.468674043605178,0,0,0,0,0,0,0,0,0,0,-2.35483529295033,0,0,0,0,0,0,0,0,0,0,-2.34644207637555,0,0,0,0,0,0,0,-3.28562021559036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06415689329986,0,0,0,0,0,0,-4.07869437084632,0,0,0,0,0,0,-5.69086114777791,0,0,0,0,0,-2.99442878975401,0,0,0,0,0,0,-5.18650280350092,0
"ERR2092366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64251791112337,0,0,0,0,0,0,0,0,0,0,0,0,-2.7879678194975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57697528197645,0,0,0,0,0,0,0,0,0,-2.61864259128857,-5.45400503078671,4.82890191323669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53562201497562,0,0,0,-0.807528428492932,0,0,0,0,0,0,0,0,0,0,-2.36222958519028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82787229874579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.09150166069192,0,0,0,0,0,0,-4.8980184987443,0,0,0,0,0,-5.4079383462596,0,0,0,0,0,0,-1.5943815545165,0
"ERR2092367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7243783224462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02766571034172,0,0,0,0,0,-2.61969745057249,0,4.71876167351609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.24407083864597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62574568401735,0,0,0,0,-4.53744908485021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53602123427169,0,0,0,0,0,0,0,0,0,4.54792493247274,0,0,0,0,0,0,0,-2.61510173648232,0,0,0,0,0,0,0,0,0,0,0,-4.3925176268321,0,0,0,0,4.52948907454898,0,0,0,-5.57472177548641,0,0,0,0,0,-3.03342156456443,-0.399456736704295,5.25404027060067
"ERR2092368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59276800817535,0,0,0,0,-2.61145349807863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0435165392139,0,0,0,0,0,-2.653767145704,4.52317014027566,4.49080592239887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27152527959468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61679026178205,0,0,0,0,-4.59645952781636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53241368615798,0,0,0,0,0,0,0,-2.69210492740869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66286251357837,0,0,0,-5.59492834486954,0,0,0,0,0,-2.98724273935853,-0.372632128450724,5.1740561991102
"ERR2092375",0,0,0,0,0,0,4.25838665871719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22484917985854,-3.41359871934996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15077325134641,5.91252641856618,0,0,0,0,0,0,-3.85355181869293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39759391962834,0,0,0,0,0,0,0,0,0,5.45729935446096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1527544847145,-2.2092749409296,0,-2.31986041323828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.01811610219643,0,0,0,0,-3.8265764455788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.76110059904158,0,0,0,0,0,0,0.569493309291269,0
"ERR2092376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.19178894130566,0,0,0,0,0,0,-2.63828904890014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.34692189792435,5.52834061337788,0,-2.67801881573592,0,0,0,0,0,0,0,0,0,0,0,-4.56965067774762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.63846465248006,0,0,0,0,0,-2.52976721870442,0,0,0,0,0,0,0,0,0,-0.697210327398556,0,0,0,0,0,0,0,0,0,0,-2.65863657645578,0,0,0,0,0,0,0,-4.38168535411827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.60489362928239,0,0,0,0,0,0,0,0,0,0,0,0,-5.33123235978965,0,0,0,0,0,0,-1.14294736393872,0
"ERR2092379",0,0,0,0,0,0,4.42220468856786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10216551268861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91485654288567,0,0,0,0,0,-5.06616855238438,5.37310828146463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.04867962905256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190556438376626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46948016712566,0,0,0,0,0,0,-2.88603288203842,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80150472095119,0,0,0,0,4.27726511774532,0,0,0,0,0,0,0,0,0,0,-4.99875558400498,0,0,0,0,0,-4.85234851433153,0,0,-3.00148610603733,0,0,0,0,0,0,-5.19872643386873,0
"ERR2092380",0,0,0,0,0,0,0,0,0,-2.59998185375964,0,0,0,0,0,-4.50330066946882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15628874187017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33555077797806,0,0,0,0,0,-2.53237359513821,5.46685246427678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.77734341868389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38619973052524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33072162752446,0,0,0,0,0,0,-2.88619953056496,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70515494325599,0,0,0,0,4.03692827717199,0,0,0,0,0,0,0,0,0,0,-4.99904422771995,0,0,0,0,0,-4.68546580406548,0,0,-5.25010467057879,0,0,0,0,0,0,-0.678090774547619,0
"ERR2092381",0,0,0,0,0,0,4.25698267372373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54392425191563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.61345478271285,6.1382568624934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346339745080038,0,0,0,0,0,0,0,0,0,0,-2.19495697897435,0,0,0,0,0,0,0,0,0,0,-2.40693134712324,0,0,0,0,0,0,-2.48038634866752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16892738354765,0,0,0,0,0,0,-3.80177700801147,0,0,0,4.29615517829239,0,0,0,0,0,0,0,0,-5.69045812726781,0,0,0,0,0,0,-0.155171833071502,0
"ERR2092386",0,-4.18101005419778,0,0,0,0,4.12361302742177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31670954199219,0,0,0,0,0,0,0,0,0,0,0,0,-3.38161985650875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0126586331101,0,0,0,0,0,0,0,0,0,0,-2.96613915370126,5.85713740335693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13750371652994,0,0,0,0,0,0,0,0,0,0,-2.20536529082043,0,0,0,0,0,0,0,0,0,0,-2.23857194411356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87732034360292,0,0,0,0,0,0,-3.81980473294991,0,0,0,0,0,0,0,0,0,0,0,0,-6.11822928839988,0,0,0,0,0,0,0.410954158635064,0
"ERR2092388",0,-4.25483700997774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27968311220144,0,0,0,0,0,0,0,0,0,0,0,0,-3.49661530892659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.94852697548963,0,0,0,0,0,0,0,0,0,0,-5.34958759831314,6.056315369584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10873594561314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37372092845134,0,0,0,0,0,0,-2.21879522742478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11140525106728,0,0,0,0,0,0,0,0,0,0,3.84306606549107,0,0,0,0,0,0,0,0,-5.93605405969491,0,0,0,0,0,0,0.407040949461052,0
"ERR2092390",0,0,-3.65852064318834,0,0,0,0,0,0,0,0,4.39264435961002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15114458034875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36739669950582,0,0,0,0,0,0,-2.29431623735847,5.45794251515935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97387229173512,0,0,0,4.10045136521496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19244073101027,0,0,0,0,0,0,-2.51148140285294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79741873869324,0,0,0,0,0,0,0,0,0,0,4.35001339200565,0,0,0,0,0,0,0,0,-5.33394204305248,0,0,0,0,0,0,-1.18936974455314,0
"ERR2092394",0,0,0,0,0,0,3.92212478915734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.39560353118112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.54578056193738,5.88135783836598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30931273377917,0,0,0,0,0.839468416380974,0,0,0,0,0,0,0,0,0,0,-2.17587538609425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4498093163381,0,0,0,0,0,0,0,0,3.9998469854713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.7687267196538,0,0,0,0,0,0,4.24319420475316,0,0,0,0,0,-5.85100689962332,0,0,0,0,0,0,0.303309677336287,0
"ERR2092396",0,-4.03282347713702,0,0,0,0,4.09296563314905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.34479968720558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.43414417674071,5.79336299938056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34575435578363,0,0,0,0,-0.0351905599398569,0,0,0,0,0,0,0,0,0,0,-2.4787887266526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06296572629324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.29338801579127,0,0,0,0,0,0,0,0,0,0,0,0,-6.0305588367144,0,0,0,0,0,0,0.098772264673023,0
"ERR2092403",0,0,0,0,-2.65038046332123,0,0,0,-4.59059362186031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7381044899244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17854084096569,-2.73196037129719,4.74253609298153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34139263984123,-3.77334342291641,0,0,0,4.73189416735147,0,0,0,0,0,0,0,0,-3.36492611372137,0,-2.26480698542969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8282229926807,0,0,0,4.05541101267282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.92276076810113,0,0,0,0,0,0,0,0,0,0,0,0,-5.52541036643444,0,0,0,0,0,0,-0.53778279104942,0
"ERR2092404",0,0,0,0,-2.71341306457018,0,0,0,-4.69976928975672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82404794966481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97726041208264,4.89139453183017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19525011381205,0,0,0,0,0.71727467131041,0,0,0,0,0,0,0,0,-3.36271827670923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17079676409131,0,0,0,0,5.82439890680084,0,0,0,3.80228473244384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75993028831225,0,0,0,0,0,-5.54130422774889,0,0,0,0,0,0,-0.277892561887645,0
