"","626930__39484_166486","253239__397865_454154","818__1515","397865__454154","43263__28091_35825","1661032__1467_487698","1681__1670_405446","101564__38986_1746653","1229909__729_39492","39484__166486","1522__1725_88688","1307__228603_310514","1465521__1613_118748","2173__285_191295","481743__1113741","1888__67269_83617","1613__118748","157687__228604","199__60133","1282__1311_386414","202611__1401_290588","729__39492","529__587753","39483__1547_29360","106648__173480","36835__239974","100884__29461_79880","376806__671267","421767__821_46503","28091__35825","536633__1685_216816","511__34087_196024","1144673__40216_216778","228603__310514","225991__290309","370979__490189","28454__1113609","70775__1844653","28090__271420","38304__441500","1670__405446","589437__28137_470565","38286__33031_40518","153721__1611423","34038__36745","28026__78342","38986__1746653","726__1303_1379","850__1472","28126__33935","13690__56810","243924__1453492","106654__471_48296","33029__187491","1725__88688","1401__290588","93064__28111_376804","821__46503","43770__1687_305719","67269__83617","1467__487698","185293__470_1148157","245__588932","1254__2741","1547__29360","33031__40518","29430__202956","76759__83263","1512__358742","285__191295","1580__1590_47884","137732__1902_1121830","40216__216778","41976__851_251535","28111__376804","53363__28128_387661","52226__39482_284042","46228__191493","1267__329854_351091","79883__43131_84032","1280__820_28116","29461__79880","33034__1827099","53412__823_47678","136857__626932","153151__1265_179995","487316__387090_454155","999468__287_33069","1034636__582_588","28038__349096_410072","301__907_1623","28135__28125_301301","633701__1646377","329854__351091","1358__39485_187327","147802__33043_44749","254__40214_40519","1590__47884","1710__52787_309120","28128__387661","658457__310297_328812","122355__317_882211","1859290__1260_1223514","39496__46506_328813","32013__293_294","1685__216816","137591__246787_310298","43131__84032","823__47678","216947__1535_69825","871324__37734_291644","387090__454155","1633__1680_1735","308892__1504_40324","1265__179995","287__33069","36848__28132_214856","1465754__165179_218538","310297__328812","40214__40519","35833__208479","28125__301301","820__28116","39485__187327","28446__817_487175","582__588","33043__44749","52787__309120","291645__189722_1755626","341225__29348_40520","574375__28118_261299","349096__410072","46506__328813","38288__33038_108980","437898__516075","246787__310298","839__1689","907__1623","317__882211","1504__40324","1535__69825","293__294","37734__291644","1680__1735","28132__214856","384638__1630_169435","316__1264_28037","189722__1755626","77095__28901_589436","1510__204516_239935","1260__1223514","28118__261299","817__487175","33038__108980","1311__386414","29348__40520","1597__1308_1161942","165179__218538","28137__470565","1264__28037","28901__589436","39490__57706","53408__1661050","204516__239935","535744__585_879","47770__59310","163877__102862_183417","1303__1379","1308__1161942","860__425941","840__1121298","34087__196024","1687__305719","470__1148157","2088__626937","1691__626931","1630__169435","1352__584_28117","471__48296","1364__901_1113922","488__29466","237258__105229_202955","1902__1121830","851__251535","39482__284042","861__1463864","197614__1463837","105229__202955","584__28117","28130__76517","585__879","39778__43675","901__1113922","102862__183417"
"ERR2032490",0,-2.57946386419399,0,4.46776246907194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6091879242394,0,-2.46090229808472,0,0,0,0,0,0,0,0,0,0,0,0,-4.51924605127782,0,0,0,0,0,0,0,0,0,-2.9531667297337,0,0,-2.79842391189162,0,0,0,0,0,0,0,0,0,0,6.16040501468012,0,0,0,0,-4.26240781274574,0,-2.25136501814562,0,0,0,-2.92340419629021,0,0,0,5.1150348191208,0,0,4.84701239651193,0,0,0,0,0,0,0,0,0,0,0,-5.06348459903471,0,0,0,0,-3.89947859781144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60046001428169,0,0,0,0,0,0,0,0,0,0,-4.50412886778718,0,0,0,0,0
"ERR2032523",0,-1.71108535945095,-3.1475886636837,-2.96368677865631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.89376559078805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2800982208706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.74593289693766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02404448410194,-1.66852103241316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03076073483017,0,0,0,0,0,0,0,0,0,0,-2.88996320163687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51738077074176,0,0,0,0,0,-1.81098030113777,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.136709893077,0,0,0,0,0,0,0,0,0,0,-2.71447395986048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.35352264412132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80847160395086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.91390723279626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78296841636473,0,0,-2.87380531390295,0,0,0,0,0,0,0,0,0,0,0,0,0.444363927192625,0,0,0,0,0,-3.13944580218978,0,0,0,0,0,0,-0.106453940846213,0,0,0,0,4.97757681474133,0,0,0,0,0,0,-5.43767963700154,0,-2.59606311991325,0,0,0,0,0,0,-2.74917541615498,0,0,0,0,0,0,4.49651322334553,0,0,0,0,-4.76171149969973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032534",-2.3187411173999,0,0,0,0,0,0,0,0,-4.01617742493566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83104380511227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90351170890758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64924297432903,0,-5.00683124877831,0,0,0,0,0,0,0,0,0,0,-2.50266875179205,0,4.58862343313277,-2.3360115624823,0,0,0,0,0,0,0,0,-2.58761765809134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33474943261882,0.139161740152761,4.04609071328769,0,0,0,0,-3.07971079798132,0,0,0,4.48188525437659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.33421557472213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032558",0,0,4.03718179687586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.45723890974445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98811344558142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69211732515396,0,0,-4.83455331553886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157787622924145,0,0,0,0,0,0,0,0,-2.2469258072135,0,0,0,0,-0.0256803615391212,0,0,0,0,0,-2.44239614186326,-2.357510390796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23035420991738,0,0,0,0,0,0,0,-4.08332777623022,0,-3.8917896589315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.52608109548677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769430752697541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43199094634819,0,0,0,0,0,-4.7662320206981,0,0,-2.08214880552097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15194159692632,0,0,0,0,0.148809565441367,0,0,0,0,0,-3.79204290703301,0,0,0,0,4.21233188262259,0,0,0,0,0,-2.06806854011231,0,0,3.60638752008117,0,0,0,-3.7272721807973,0,0,0,0,0,0,0,0,0,0,0,-3.58199978500931,0,0,0,0,0,0,0,0,0,6.56801097946236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032578",0,0,4.40500279058303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6269414754666,0,5.01100187346533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5499961040181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71785599226084,0,0,0,0,-2.76659254151588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70746466625129,-3.12936860331768,0,-2.5651546309016,-3.20631794120654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42022541655708,0,0,0,4.79187884574662,0,0,0,0,0,-2.53006936708008,0,0,0,5.55350557938938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38220869045634,0,0,4.44297814999217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032580",0,-2.40156524721483,0,-4.15963302586781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15484907831686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46435889385665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38201362501623,0,-2.99278552558978,0,0,0,0,0,0,0,0,0,0,0,0,-4.12576862284943,-2.54754406224413,0,0,0,0,0,0,0,0,-2.82457188990083,0,0,-2.72604640926068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18365658647823,4.41247575032725,0,0,0,0,-2.80125197004143,0,0,0,4.89230202293908,0,0,-4.7216508846302,0,0,0,0,0,0,0,0,0,0,0,-4.85191073691417,0,-2.86473560152848,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96186761209872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032584",0,0,0,0,0,0,0,0,-2.50308391448853,0,0,0,0,0,0,0,0,0,0,0,0,-4.33546851550252,0,0,0,0,0,0,-5.33499733877543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06602355408035,0.458182284014834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31050857287007,0,0,0,0,0,-5.38602050180691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91309434438821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993318188726289,0,0,0,0,0,-2.99738155584342,0,0,0,0,0,0,-5.04562741172194,0,0,0,0,0,0,0,0,0,0,0,-5.19161714439065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3325918019876,0,0,0,0,0,0,0,0,0,0,-4.04016751436117,0,0,0,0,0
"ERR2032597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27437193325953,0,5.48743444939358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67137855128304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57508198582336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53033375799109,0,0,-2.61427578275067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46017283310142,0,0,0,0,0,-2.87154535829511,0,0,0,4.38266662894725,0,0,4.52805848072106,0,0,0,0,0,0,0,0,0,0,0,-4.97366245680571,0,-4.95108144921409,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977368718793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80261871142766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85427800243593,-2.16568914217499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76607061809301,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14491320652084,0,0,0,0,0,0,2.33341674919466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658940566442158,3.71509865151957,0,0,0,0,-2.4654567997465,0,0,0,0,0,0,0,0,0,-3.90995180461368,0,0,0,0,0,0,0,0,-4.27029644102711,0,-2.67084724428178,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62604312635137,0,0,0,0,0,0,0,0,-3.75108362764734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56091540613706,0,5.22423024893016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43563559731528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23125985678445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.882180598186411,0,0,0,0,0,-3.0774339211556,-5.20596476343448,-2.41604660603177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.33027190837741,0,-2.46501202035107,0,-4.18471547510138,0,0,0,-1.02720820426355,0,0,0,0,0,0,0,-4.26952606051606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032684",0,-2.56858134031546,0,4.44891338479974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97201682649496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14768414443888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.84733080219597,0,0,-2.39305814549354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14489829346137,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275146898947252,0,-3.48595389139024,0,0,0,-2.37606530116948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11546582372699,0,-2.52845889283623,0,0,6.03784925273034,0,0,0,0,0,0,0,0,0,0,-4.3794192672417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032685",0,0,0,0,0,0,0,0,-2.39763970190461,0,0,0,0,0,0,0,0,0,0,0,0,-4.15283378194308,0,0,0,0,0,0,-2.73601909395078,0,5.26137455247641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73892408120132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35251188214173,0,-2.7609394094094,0,0,0,0,0,0,0,0,0,0,0,0,-4.07467010527896,-2.61258825727373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86861880684378,0,0,0,0,-4.78208733371629,4.52513560085593,0,0,0,0,-2.81389045747753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.87380123928432,0,-3.13274565219846,0,0,0,0,0,0,0,-4.96859352100104,0,0,0,0,0,-5.42607463679823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397848587857748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16318925595782,0,0,0,0,0,0,0,0,0,0,-0.326835453465092,0,0,0,-2.25497270070306,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74675369770606,0,0,0,0,-2.90789252431493,-4.7461563267395,0,0,0,0,0,0,0,0,0,0,-3.9057272872985,0,0,0,0,0,0,-5.03661759506318,0,0,0,0,0,0,0,-0.380933002966935,-2.43397789118806,0,0,0,0,0,0,0,0,0,0,0,4.21577337203707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032723",0,-2.49121382948778,0,-4.31490892519106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25383015881329,0,0,-2.7758567049685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63579915426452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.55356494140542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21650338541941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311657759594306,0,0,0,0,0,-2.15384374544911,0,0,0,3.83909647869484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73056679868231,-2.29983729568896,0,0,0,0,0,0,0,0,0,0,0,3.9834350452751,0,0,0,0,0,0,0,0,0,0,-4.80792484753618,0,0,0,0,0,-2.35234407492926,0,0,0,0,0,0,0,0,0,0,-4.07437945466108,0,0,0,0,0
"ERR2032728",0,-3.18386269613331,0,5.51461195402613,0,0,0,0,-2.7773235597263,0,0,0,0,0,0,0,0,0,0,0,0,-4.81046551450401,0,0,0,0,0,0,-3.20360281503759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54880284291579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40379257891536,0,-3.06409043103901,0,0,-2.48629263754102,0,0,-2.69968781112826,0,0,0,0,0,0,-4.16349087753842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30638517070548,0,0,4.67599645344856,0,0,0,0,0,-2.55924276348047,0,0,0,0,5.3071603055452,0,0,0,0,0,-2.79401826894184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83938159908291,0,0,0,0,0,0,0,0,0,-4.43273849525116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032752",0,0,-3.97504237105873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2778859403385,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35170577772017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94541418251309,0,0,0,0,0,0,0,-4.07327389146462,0,0,0,0,0,0,0,0,0,0,0,0,-2.57884982399123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.46669892024286,-2.6831071137184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14964540881868,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64727784310975,0,0,0,0,-3.16192519545631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.47661508826248,0,0,0,0,0,0,0,0,-2.8527063128511,0,0,0,0,0,0,0,0,0,0,0,-4.94103227293057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63987482902388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57239732949157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71762927931151,0,-2.69263896618737,0,0,0,0,0,0,0,0,0,0,0,0,-4.70707198790432,-2.49698077285639,0,0,0,0,0,0,0,0,-2.45234956036832,0,0,-2.46682702498718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66378749587626,-4.32489756410988,0,0,0,0,-2.95160597261627,-2.46181848049218,0,0,-4.24759403647713,0,0,4.27266974076177,0,0,0,0,0,0,0,0,0,0,0,-5.11233150849514,0,-2.86920045324344,0,0,0,0,0,4.26399468722448,0,0,0,0,0,0,0,-4.96960096211729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032765",0,0,0,0,0,0,0,-2.17354827413693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7646960435088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46911935313795,0,0,0,0,0,0,-2.48977654964124,0,0,0,0,0,0,0,-4.27664016958653,0,0,0,0,0,0,0,2.50707317943649,0,0,0,0,0,0,0,0,0,0,0,0,-4.31241948347217,0,0,-2.70793315376985,0,0,0,0,0,0,0,0,0,0,-2.82717384465467,0,0,0,0,0,0,0,0,0,-4.18196554352471,0,0,0,0,0,0,0,0,-4.89680874077173,0,-2.5264026625638,0,0,0,0,0,0,0,4.6902778058296,0,0,0,0,0,-4.37585777193778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38859446610738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3867396034943,0,0,0,0,0,0,-2.56351107400701,4.13716697397583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44013142594561,0,0,0,-2.53335123696885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38789305584751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40896468336432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.17244922522608,0,-2.83168575549209,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90462359958136,0,0,0,0,0,0,4.33646550551621,0,0,0,0,0,0,-2.91494806477814,0,0,0,0,0,0,0,0,0,0,-5.04883814962031,0,0,0,0,0
"ERR2032791",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43330963288576,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39708087183703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2146159147049,0,0,0,0,0,0,0,-4.15186585987324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24958562808436,0,-2.67493638444646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09273188005485,0,0,0,0,0,4.63312572487587,0,0,0,0,-3.12496779947524,-2.39138728802807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.41260300070783,0,0,0,0,0,0,0,-4.14200428343896,-2.66361490923807,5.35676875044301,0,0,0,0,0,0,0,0,0,0,-4.61351635459829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032798",0,0,0,0,0,0,0,0,-2.12387398767844,0,0,0,0,0,0,0,0,0,0,0,0,-3.67865765553298,0,0,0,0,0,0,0,0,6.2739774644155,0,0,0,0,0,0,0,0,0,0,0,-2.58616472665511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47936870330912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.87910677917419,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39044228089154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283881118881368,4.14036748306498,0,0,0,0,-3.50508373408682,-2.18467944120563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95461470654765,0,-6.07098311222161,0,0,0,0,0,0,0,-3.78397579041933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38549198096186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032804",0,-2.05008832003445,0,3.55085713030319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42202007982803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19506183521417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29734830563241,0,0,0,0,0,0,-2.13645698856402,0,0,0,0,0,0,0,-3.97912398803762,0,-2.57088385147345,0,0,0,0,0,0,0,-2.56668531803181,0,0,0,0,0,-2.23847707447671,0,0,0,0,3.70045205237847,0,0,0,0,0,0,0,0,0,0,0,-4.45290145111037,0,-2.20770615038773,0,0,0,-4.44562937787218,0,0,0,0,0,0,0,3.8771560245718,0,0,0,0,0,0,-3.82385922065384,0,-2.03705790128981,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.52828778299358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032807",0,0,-4.72119065169927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4661402458607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27148020442114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.38999052708483,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42284165916723,0,0,0,0,0,-3.45786737029837,0,0,-2.40929629432288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98920197119137,0,0,0,0.194871564319531,4.19648485237212,0,0,0,0,-3.03316029052519,0,0,0,4.17302359225465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25358773069001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.74351427846847,0,0,0,0,0,0,0,0,0,0,-4.75190612159805,0,0,0,0,0
