"","820__371601","397865__349096_357276","384638__39777_39778","821__29466","291644__310298","1311__40520_47678","349096__357276","33031__471189","1358__861_39950","47884__86185","52242__1604_240427","1604__240427","35701__264463","28137__1383_470565","173480__70995_257003","1282__33934","1599__309120_576610","652716__425941_633701","76122__1134563","1383__470565","40681__427918","33035__1671366","139208__217168","46506__218538","536633__33043_341225","285__729_28037","623__28901_62322","47879__839_454154","1613__1596_520080","1465754__166486_301302","39777__39778","70995__257003","31971__84031_86668","1496__823_208479","28446__169435","1402__587753","1379__187327_487175","907__39029_52227","40520__47678","47877__29370_1042156","39491__40519","390877__29363_147207","55969__29367_31998","1598__33959","1596__520080","1338__1356","39486__88233_255723","85338__114702_328813","28135__60519_180332","122355__39496_1661059","78345__1680_351091","28901__62322","83661__1735_28447","729__28037","839__454154","1515__1535_74426","1307__1322_1532","39488__1547_84112","37734__1352_33039","823__208479","861__39950","1265__36847_1002672","29363__147207","261299__1630_28141","1492__1559","1343__1308_44749","101564__165179_1661032","29367__31998","114702__328813","852__850_1512","166486__301302","187327__487175","1113588__1303_1078480","1680__351091","1590651__851_39484","43305__39492_180311","1352__33039","1535__74426","745368__52226_89014","1349__840_1304","165179__1661032","1322__1532","1547__84112","36847__1002672","40518__46503_69825","387090__573_34062","818__310297","1735__28447","29370__1042156","1308__44749","850__1512","851__39484","309120__576610","60519__180332","89093__582_1428","39496__1661059","1630__28141","33043__341225","28026__376806","840__1304","1363__2751","39492__180311","358742__860_115979","35785__856_33038","1522__301301","52226__89014","1303__1078480","89152__1590_1297750","28125__853_204516","71667__562_1502","573__34062","425941__633701","582__1428","84031__86668","39029__52227","46503__69825","410072__817_1755626","88233__255723","856__33038","1590__1297750","562__1502","860__115979","853__204516","817__1755626","39485__97478"
"SRR4384804",-3.00418642297517,0,0,0,-2.81825936546409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42415891027016,0,0,0,0,0,0,0,-1.62865431777853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19876639820872,0,0,0,0,0,2.82091202635885,0,0,0,0,0,0,-2.73776329891307,0,0,0,0,0,-1.38221843251217,0,0,0,0,0,0,0,4.74194513281482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38221843251217,0,0,0,-2.39407255226928,-2.07563016991887,0,-3.19069154881262,0,0,0,0,0,0,0,0,0,-3.5950969120223,5.5264398738241,2.39407255226928,0,0,0
"SRR4384805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55911520000137,0,0,0,0,0,0,0,-1.84325694025415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43251754882417,0,0,0,0,-1.50300455602424,3.19261467192414,0,0,0,0,0,0,-1.60271238641011,0,0,0,0,0,-2.98625659922127,0,-1.24438582898449,0,2.60328025504149,0,0,0,2.77597928318227,0,0,0,0,0,0,0,0,0,0,2.15533948001986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371073580121963,-2.25088545825366,0,-3.19184762676095,0,0,0,0,0,0,0,0,0,-3.89864797571329,5.52844225956811,0,0,0,0
"SRR4384807",4.16681222163672,0,0,5.55011916420964,0,-2.71782082723055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.39670297984334,0,0,0,-2.19152786915874,0,0,0,0,0,0,0,0,-2.81619984991643,0,-4.70740375863219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.79583761558609,0,0,0,0,0,0,0,0,0,0,0,-3.44961054553707,0,0,0,0,-4.8778012243231,0,0,0,0,0,0,0,0,5.9749007311956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60497752562154,0,0,0,0,0,0,0,0,-2.26356147270543,0,0,-4.51195342695157,0,0,0,3.92060347678124,0
"SRR4384808",0.910765110076475,0,0,4.82147941737645,0,-2.39608980353394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05300034404517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.15014927921851,0,0,-2.15937267079704,0,0,0,0,0,0,0,0,-1.89673947984303,0,0,0,0,0,0,0,0,0,0,0,-3.74014317829617,0,0,0,0,0,0,0,0,0,0,3.28524914780989,0,0,0,0,0,0,0,0,0,0,-1.9633026469349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84616288865558,0,0,0,0,0,0,3.40053993512571,0,0,0,0,0,0,-4.92969872976846,0,0
"SRR4384809",4.52714175742906,0,0,4.70835885938667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.53670136894505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40062226663722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04531080098341,0,0,0,0,0,0,-4.15799973559682,0,0,0,0,0,0,5.27463303214153,0,0,0,-2.20827711568826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31398789845941,0,0,0,0,0,0,3.82484816156372,0,0,0,0,0,0,4.00794460823124,0,0
"SRR4384810",0,0,0,2.6456182023453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.53491950709785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525724085219211,0,0,0,0,0,-2.65855857182205,0,0,3.38091349746459,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.95834544710623,0,0.767660827108752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.39195381315919,0,0,0,-1.84252096716225,0,0,0,0,0,-3.53170558351441,0,0,0,0,0,0,0,0,-3.19133992913596,0,6.11709350802164,0,0,0,0
"SRR4384811",0,0,0,0,0,-2.39694934669231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58453296751926,0,0,0,0,0,0,0,0,0,-2.02405480848426,0,0,0,0,4.15163805164011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20310698385888,0,0,-3.50576576559884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0625808568864,-1.89320370826321,0,0,-2.33899497124765,0,0,3.81589323055341,0,0,-1.87177476832915,0,0,0,0,0,0,3.57249483884619,0,0,0,0,0,0,0,0,0,-3.27912501178969,0,0,0,-4.05125812884903,0,0,0,-3.26420127304787,0,0,0,0,0,-3.24200899907155,0,0,0,0,5.65376245104991,0,0,0,0
"SRR4384812",0,0,0,0,-3.95362697693466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0637540426887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.44345042611225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14086197958109,0,0,0,0,0,0,-0.284838953322285,0,0,0,-2.46455988003461,0,0,0,0,0,0,-3.07774457866369,0,0,0,0,0,0,-2.46217966243012,0,0,0,5.33080998296517,4.26874293051581,0,4.26462027269176,0
"SRR6450947",0,-3.29611631462434,-2.94702314917605,0.592797612402854,0,0,5.70904092458603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8647055074938,0,0,0,0,0,0,-5.10439382545455,0,0,-5.19991065715944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55980626378273,0,0,0,0,0,0,-2.35060364183905,0,0,0,0,0,0,0,-3.0449091224561,0,0,0,0,0,4.07136493612168,0,0,0,0,0,0,0,0,0,0,5.27393730452393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6450948",5.2983015621601,-3.06037956560068,0,5.34025921196969,0,0,-5.30073289806595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55548619616183,0,0,-5.68200929332979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42623192979322,0,0,0,0,0,0,0,0,0,0,0,0.170247791849222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67192512349836,0,0,0,0,0,0,-4.62791006791891,0
"SRR6450949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03750979580072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.52907048724613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77517139353079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57771813387738,0,0,0,0,0,0,0,0,0,0,0,3.07468704573818,0,0,-2.15495465605036,0,0,4.46473877546726,0,0,0,0,0,0,0,3.73249095228634,0,0,0,0
"SRR6450950",0,-2.73669632239977,0,5.40861430121928,-4.62890690638656,0,4.74009707528331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50586038211137,0,0,-3.02014361050753,6.24293822932288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34027749849085,0,0,0,0,0,0,-3.44709308190497,0,0,0,0,5.23104217955354,0,0,0,0,0,0,0,0,5.97054035627859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60027721852223,0,0,0,0,0,0,4.50381225624438,0
"SRR6450951",0,0,0,5.43166843675523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139500015856106,0,0,0,0,0,0,0,0,0,-5.60027896070877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183422060289402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91441241369253,0,0,0,0,0,0,0,0,0,0,0,4.48563893424893,0,0,0,0,5.0479103747249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93110240461255,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07681828697625,0,0
"SRR6450952",0,-2.6024565279934,0,-0.216606863702638,0,0,-4.50758693097387,0,-3.37490982457819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60512001992096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51220023431795,5.8455152871328,0,0,0,0,0,0,0,0,-2.76664777962537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47623263423037,0,0,0,-4.79197452095876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6400891133914,0,0,0,0,0,0,4.57276848090337,0
"SRR6450953",4.47000881974053,-3.30674093161113,0,0,-5.64702761148008,0,5.72744330101811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88341419324727,0,0,0,0,0,0,0,0,0,-2.48858021342941,0,0,-2.57714125878536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31034736837034,0,0,0,0,0,0,0,0,0,0,0,-4.46373959849825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.49906521764485,0,0,0,0,0,0,0.537986921956734,0
"SRR6450954",4.22317174186374,0,0,6.04206203755783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76825388238322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8622581069323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93195052083449,0,0,0,0,0,0,5.60064520948105,0
"SRR6450955",0,0,0,5.59848484664472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88395497056434,0,0,0,0,0,3.70710060057411,0,0,0,0,0,-3.42113538643135,0,0,0,0,0,0,0,0,0,0,0,0,3.26310572818937,0,0,0,0,0,0,0,5.92558030887088,0,0,0,0,0,0,0,0,0,0,0,0,-6.16749873258778,0,0,0,0,0,-3.7857045763433,0,0,0,0,0,0,0,0,-0.449869941691573,0,-0.0860164716264979,0,0,0,0
"SRR6450956",0,-4.24041493684345,0,2.39804242167189,0,0,-0.628476287393842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00931841032558,0,0,-2.10546518036712,5.97687743205387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21229238283631,0,0,0,0,0,0,0,0,0,0,0,3.64677266596302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16921679124268,0,0,0,0,0,0,-3.75719369506386,0
"SRR6450957",0,-5.97668050743154,0,0,0,0,-1.07831629772191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.9655876925807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68649892410711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.21397232631764,0,0,0,0,0,0,0,0,0,0,0,0,-5.16089066514281,0,5.56676336330249,0,0,0,0,-0.317901855915355,0
"SRR6450958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.03176273424844,0,0,0,0,0,0,0,0,0,-0.89941554249693,0,0,0,0,0,-2.76508293756701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522564491543266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33864999365968,0,0,0,0,0,0,0,0,0,-4.90853099511705,0,0,0,4.78926413500787,0,0,-4.05066061013921,0,0,0,0,0,0,0,0,0,0,0,-2.89086227525395,0,0,0,0,0,0,0,0,0,0,0,-0.12473241064897,0,0,-5.007120338424,0,0,0,0,0,0
"SRR6450959",0,-2.65079396921985,0,5.58309767924677,0,0,-4.59130983508596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74171089542323,0,0,0,0,0,0,0,0,0,-2.58319687648126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47422823601878,0,0,0,0,0,0,0,0,0,-3.04136377889658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83989122159871,0,0,0,5.26779658934855,0,0,0,0,0,0,0,0,0,0,0,0,-5.82946535296072,0,0,0,0,0,0,0,0,0,0,0,0,-2.73521006979909,0,-0.128811354116624,0,0,0,0,4.73752281026604,0
"SRR6450960",4.39430731962441,5.05540149321114,0,0,-5.69016768770522,-2.60168206531684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.50624552226949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13598971700802,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43169352187144,0,0,0,4.70242011449549,0,-4.77537266679864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95143826555839,0,0,0,0,0,0,0,-2.72109666904899,0,0,0,0,0,-5.11204103135009,-4.71307768309928,0
"SRR6450961",0,0,-2.22202507880676,-5.61108056157299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.55649730195248,0,0,0,0,0,-2.34975393905504,-3.84866033218555,0,0,-2.21737092109471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67145634647509,0,-3.84059909456184,0,0,0,0,0,0,0,0,0,0,4.06989320772844,0,0,0,-2.87684754300341,0,0,0,0,0,0,0,4.62709812229718,0,0,0,0,0,0,0,0,4.98284611011159,0,0,0,0,0,0,0,0,0,0,0,0,-0.759426104272983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRR6450962",5.05052215086687,0,0,5.02493614231046,0,-2.32131905208886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69925330367688,0,0,0,0,0,0,0,0,0,-2.41415114425333,0,0,0,0,4.02064253879553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1814324389973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42063654514915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89533477042675,0,0,0,0,0,0,0,-3.14783673941776,0,0,0,0,0,-5.0148669272999,-5.45221316660352,0
"SRR6450963",0,0,0,4.03512601453087,0,0,0,0,0,0,0,0,0,0,0,0,-2.2354618681579,0,0,0,0,0,0,-4.92355913746533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36623760486352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26338716447152,-3.59934105845029,0,0,0,0,0,0,-4.09844375440371,0,0,0,0,0,0,6.23424158700464,0,0,0,0,0,0,0,0,-3.92030156606393,0,0,3.87193353403231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55416213284045,0,0,0,0,0,0,-4.42393858484816,3.86774945803027
"SRR6450964",5.10893726876085,0,0,5.46975263965058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41064469461681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17535909007268,0,0,0,0,0,0,0,0,0,0,0,0,-2.45546419533409,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.72215920581204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25298874248488,-5.3275943664379,0,0,0,0,0,0,-1.13294438319606,0
"SRR6450965",0,0,0,3.08631104939572,0,0,0,0,-1.72932145691182,0,0,0,0,0,0,0,0,-1.6024174612398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54790402974685,0,0,0,2.7453745458992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99527262599031,0,0,0,0,0,-3.8641448210395,0,0,0,0,2.68104842476215,0,0,0,0,0,0,0,0,6.69289515784455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77546845780287,0,0,0,0,1.43169361028188,0,0,0,0,0,0,-4.1091594881838,3.15843599830326
"SRR6450966",0,-2.618059309638,0,4.73382953204803,-5.29448045408995,0,-4.53461174152171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50050233639644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35112093498464,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.57428392041857,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19084135084144,0,0,0,0,0,0,4.07226091413224,0,0,0,0,0,0,0,0,0,4.33099709108332,0,0,0,0,0,0,0,0,0,0,-2.52302025777528,0,0,0,0,0,0,0,-2.7116202748605,0,0,0,0,0,-4.36999927499231,-4.69666408689226,4.06780070004679
"SRR6450967",0,-5.75386390361783,0,0,0,0,0.0866797764776662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425095312638168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41640745562978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66154935566747,0,0,0,0,0,0,0,0,0,0,4.18534048493902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38664403373577,0,0,0,0,0,0,-5.99797913368259,4.6347053113567
"SRR6450968",3.98021588482597,0,0,5.10249200739496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112813729734618,0,0,0,0,0,0,0,0,0,0,0,0,-2.51084642763958,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42043865786068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.34891358267456,0,-4.19232273201852,0,0,0,0,0,0,0,0,0,0,-2.41871011681814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40221228240621,0,0,0,0,0,0,4.18932881110987,-3.01964320238739,0,0,0,0,0,-4.16075372369356,-5.23017544726495,0
"SRR6450969",0,-5.57982594149299,-2.57421133570453,0,-4.94309196062446,0,2.16686927948444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45866482285999,0,-2.05761538718331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25347247173417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.90312881450141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56389439303701,0,0,0.698037536394092,0,0,0,0,0,0,-6.03002041919173,3.67969603198392
"SRR6450970",-3.40790379919225,0,0,6.02551369883438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.98396113655387,0,0,0,0,0,-2.38690735524995,0,0,0,-2.65334329037815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59572538885693,0,0,0,0,0,0,0,0,0,-2.06895606832042,4.13424481225276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.58353702895891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.41774605781321,0,0,0,0,0,0,-5.91970981950072,4.01308474798109
"SRR6450971",0,-4.22742230956373,0,2.41034514285498,0,0,-0.741553182137269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0343614553722,0,0,-2.0504605789159,5.74624914278813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25566820923328,0,0,0,0,0,0,0,0,0,0,0,3.55150190159944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11285632341194,0,0,0,0,0,0,-3.65957450124266,0
"SRR6450972",4.97238330126184,5.45104428444689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12279271837718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41244855873053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.17848347436759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5119071799556,0,0,0,0,0,0,0,-5.31903046117686,0,0,0,0,0,-4.35075085958016,-0.535421648247714,0
"SRR6450973",0,-2.48303909861039,0,5.62119531750721,0,0,-4.30074987597322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56143389206982,0,0,0,0,0,0,0,0,0,-2.5382986695379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39646226042412,0,0,0,0,0,0,0,0,0,-3.04336023173864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.91893914813594,0,0,0,5.27125454710592,0,0,0,0,0,0,0,0,0,0,0,0,-5.8142555130209,0,0,0,0,0,0,0,0,0,0,0,0,-2.75721948188365,0,0,0,0,0,0,4.77564423024122,0
"SRR6450974",0,0,0,0,0,0,0,0,-5.81703640934956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71095136461684,4.43921958571267,0,-2.85722017044261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.69550550036455,2.17859021263353,0,0,0,0,0,0,0,0,-2.65020603312886,0,4.94885050361721,0,0,0,0,0,0,0,0,0,0,0,0,-2.3070437580787,0,0,0,0,0,-4.59029149990475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28353548898326,0,0,0,0,0,0,-3.99591700427695,0,0,0,0,0,0,-3.95519948780565,0,0
"SRR6450975",0,-6.55989813991239,0,4.22815920580105,0,0,0.211314676800961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51650873611124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3587209886356,0,0,0,0,0,0,0,0,0,-5.47731880791223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00404244736739,0,0,0,0,0,0,0,0,0,0,0,0,-2.49350245894165,0,0,0,0,0,0,0,0,0,0,0,0,-2.82491768186582,0,4.31887294768487,0,0,0,0,4.89290095219129,0
"SRR6450976",0,0,0,5.83495819120173,0,-2.74217457343453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.74958568441211,0,0,0,0,0,0,0,5.10815561085047,0,0,0,0,0,0,0,0,0,0,-2.56980330740078,0,0,0,0,0,0,0,0,-2.69516811194506,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66816810482833,0,4.4510298938767,0,0,0,4.07666589623444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.99054698583712,0,0,0,0,0,0,0,0,0,0,0,0,-3.29807617878492,0,-5.17977932189186,0,0,0,0,-5.7124355088881,0
"SRR6450977",5.57157950469974,-5.46514192380594,0,5.13641921075006,0,0,0.472595785283373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.51131895013948,0,0,-2.57325376061158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775814112340639,0,0,0,0,0,0,0,0,0,0,0,4.45700625414695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52992963852774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3819666735044,0,0,0,0,0,0
