"","1571__47877_1661032","28038__850_305719","1681__488_143393","104663__1467_487698","147802__53408_421767","59310__285_191295","1311__28111_47879","1010__41276_999468","28130__76517_386414","1613__1308_118748","157687__29466_228604","45067__1547_239974","202611__1401_290588","529__294_587753","100884__1280_1282","108980__820_28116","28091__1267_216935","28446__516075_1844653","1755629__52226_1746653","1379__52787_56810","1144673__40216_216778","187452__136857_626932","225991__290309","310514__351091_1755626","370979__490189","1034636__588_1670","28454__1113609","28090__271420","38304__40518_441500","70775__29461_35833","41276__999468","850__305719","488__143393","33035__1710_43131","1559__36745","76517__386414","28137__1535_589437","53408__421767","1611423__40214_153721","585__33935_626931","34087__196024","38986__1472_179995","184870__40681_454155","1597__78342_82135","13690__39497_88688","243924__1453492","471__106654","33029__187491","173480__1661050","1401__290588","28025__29355_43675","860__726_28037","36874__1260_1859290","1547__239974","47877__1661032","28127__1506_169435","80866__293_32013","103892__1633_1685","33031__291644_871324","1254__1582_2741","1467__487698","245__588932","1408__40324_308892","1725__1487956","29430__202956","384638__470_582","376804__35825_45851","41976__102862","28118__1687_437898","76759__83263","1504__39489","285__191295","48296__487316","40216__216778","516075__1844653","216947__423605","52226__1746653","28132__199_39778","1280__1282","1727__191493","1267__216935","52787__56810","905__237258_328814","294__587753","33034__1827099","1590__483012","29461__35833","1710__43131","1472__179995","136857__626932","1646377__29348_34038","1358__1515_46228","33935__626931","39497__88688","40681__454155","29466__228604","1303__729_60133","588__1670","33039__387661","28128__53363","29355__43675","351091__1755626","328812__1691_28026","820__28116","208479__358742","584__39485_204516","228603__1902_387090","1582__2741","726__28037","40214__153721","309120__287_251535","1260__1859290","470__582","293__32013","1623__138595","1687__437898","199__39778","29552__284042_1161942","291644__871324","40324__308892","45254__166486","1506__169435","214856__36848_328813","237258__328814","317__122355_1463864","28125__28136","53440__189722","78342__82135","33069__882211_1463837","33038__879_69825","729__60133","1308__118748","1902__387090","1691__28026","1735__78346","35825__45851","38288__1630_165179","589436__839_77095","287__251535","40518__441500","39485__204516","329854__452084","284042__1161942","1535__589437","1680__216816_536633","2139__44749","1633__1685","626930__823_47678","122355__1463864","163202__310297","28111__47879","882211__1463837","29348__34038","1515__46228","301301__1584_39484","341225__310298_454154","36848__328813","879__69825","216816__536633","39029__187327","246787__840_1113922","823__47678","1265__39492_46503","310298__454154","2088__817_46506","57706__818_487175","163877__40520_239935","39492__46503","671267__28117_397865","817__46506","67269__821_33043","40520__239935","818__487175","28117__397865","821__33043","1630__165179","907__218538","261299__574375","839__77095","79883__84032","840__1113922","1584__39484","28129__477666"
"ERR2056991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77489622603616,0,0,0,0,0,0,0,-5.90033127239511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569399556768926,0,4.80626124922576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94330835102741,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139885442469051,-2.68448488192092,0,-2.75083330717217,0,0,-4.64966420763757,-2.46419520207776,-4.76458305117493,-3.22340351617744,0,0,4.26811128976614,5.5830986633155,0,0,0,0,0,0,0,0
"ERR2057000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18284931281951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19868281694366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78080591507021,0,0,0,0,0,0,0,0,-2.12911222620127,0,0,0,0,0,0,4.45823110971323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.768486639677391,0,0,3.68773055079668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13803287770413,0,0,0,0,0,-1.95336575015261,0,-2.30937880015447,0,-2.30334546437927,-3.38332872502921,0,-3.99996141579,3.98951137168823,0,0,0,0,0,0,0,0
"ERR2057001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58814360885092,0,0,0,0,0,0,0,-2.86268319753882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.95831274411097,0,0.337801715941619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18041952413202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45892779979834,0,0,0,0,0,0,0,0,-3.77659739761181,0,0,0,0,-0.561610062361802,0,0,0,0,-3.14317575035182,0,-2.36103031112683,0,-3.50318396313856,-5.44414009672778,0,4.08942445708182,6.06769261241648,0,0,0,0,0,0,0,0
"ERR2057014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2283912386571,0,0,0,0,0,0,0,-5.17118679532899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261482727927116,0,3.85968684449544,0,-2.89002546037893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.55417541164602,0,0,0,5.00567093254395,0,0,0,0,-3.83058653469994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63696192715379,0,-4.94528927969558,0,0,-4.5673520354551,0.0438817265424564,-6.15601239198293,0,0,0,0,0,0,0
"ERR2057017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70889033705749,0,0,0,0,0,0,0,-2.29157552036885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96912523065994,0,4.69193569591596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04563873736003,0,0,0,-2.06793197674554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54315022703863,0,0,3.58176325031961,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.03722114044827,-2.0477161904354,0,-4.54635241407891,0,-2.20698157750654,-3.5467484813155,3.52857052150981,0.555852917310125,3.82260422360984,0,0,0,0,0,0,0,0
"ERR2057021",0,0,0,0,0,0,0,0,0,0,-1.28179563367259,0,0,0,0,-3.32569438503054,0,0,0,0,0,0,0,-1.61752340697047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22013516244088,0,0,0,0,0,-2.80163272330477,0,-0.578209397561633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77916300524066,0,-1.41308322957249,0,0,0.279063229932029,2.44753194894307,0,-3.85799825264053,2.37302929663628,0,0,0,0,0
"ERR2057027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.10898976853924,0,0,0,0,0,0,0,-2.11810258525475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66866129330422,0,0.0970434918850873,0,-3.02896795550613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.24632639343465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14817868655488,0,0,-2.300088607651,0,0,0,0,-3.98387033036189,-2.31963631742771,0,-2.80171675066595,0,0,4.01772795686676,4.85271576057022,0,-4.38369572075923,0,0,0,0,0,0
"ERR2057042",0,0,0,0,5.83793863346986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8561885111207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36042094622847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.67826619127582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94706361725556,0,0,0,0,0,0,0,0,0,4.08836900611752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37768727257381,0,0,0,0,0,0,0,-2.80863187499789,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.86469310725378,0,0,0,0,0,0,0,-2.60373087469027,0,0,0,-5.27916535481051,4.50979416419931,0,0,-0.685774142851111,-5.85032596817658,0,0,0,0,0,0,0
"ERR2057051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31183856981625,0,0,0,0,0,-0.793969811124227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.911415525399767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37519605254303,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27217105425024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82566411621057,0,0,0.798072892537529,0,-1.57861799679948,0,0,0,0,0,0,0,0,0,0,0,1.51709251048942,0,0,0,0,0,0,-0.836983330927082,0,0,-0.875893769316634,0,0,0,1.44969765425394,1.51709251048942,0,0,0,0,0,0,0,0,0
"ERR2057053",0,0,-2.1625412198093,0,0,0,0,0,0,0,0,0,0,0,0,-4.59696332833076,0,0,0,0,0,0,0,-2.30281077255294,0,0,0,0,0,0,0,0,-3.74563126617168,0,0,0,-2.25904504537153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98858525827862,0,0.757329407246939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91278079517022,-2.17855288800604,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.77336428900238,0,4.7663015460924,0,0,0,0,0,0,0,-2.2014497232093,0,-2.61013836245596,0,0,3.81302277090694,4.52089225855835,0,0,0,0,0,0,0,0
"ERR2057058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90734308807028,0,0,0,0,0,0,0,-1.90111008735186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29281926207513,0,3.30361513600304,2.63117197638742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.43984453077474,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49388388230202,0,3.11458049010056,0,0,0,0,-1.36541317441687,0,0,0,0,-1.79400026526856,0,2.36496499141392,0,3.10729960823718,0,0,0,0,0,0,0,0
"ERR2057059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85213238842135,0,0,0,0,0,0,0,-4.32358570104157,0,0,0,0,-1.91635803255783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195632592717324,0,3.20798739908968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3192294778829,0,0,0,0,0,-3.96893468933786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0186696898109,0,-1.98515351031228,0,-1.92656507642048,-3.49643846645178,-2.06964837170667,3.43838674068457,0,3.33690859644809,-3.58473613359815,0,0,0,0,0,0,0,0
"ERR2057078",0,0,0,0,0,0,-2.32253761141322,0,0,0,0,0,0,0,0,-2.76546353629089,0,0,0,0,0,0,0,-3.35262622407035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80691895887764,0,4.78992335133491,0,-4.59931150810026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123360847846333,0,0,0,0,0,0,0,0,0,4.02275314545735,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08169275711284,0,0,0,-2.89399357300558,-5.33764842863646,-3.03398500391092,0,0,-5.01254390522346,5.25501617617577,0,0,0,0,0,0,0,0
"ERR2057080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44949472819546,0,0,4.59305438499669,0,0,0,0,-5.29528618709076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27777343993165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30334323794891,0,0,0,0,0,0,0,0,0,0.59759017016195,0,-4.24264932210666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.01253989914493,0,-2.29099075724725,0,0,0,0,0,3.98950751539772,0,0,0,0,0,0,0,-3.96811239122294,-3.20453892388658,0,0,0,0,5.55042423100366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2057082",0,0,0,-1.48127428385008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11139558907025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51900305892473,0,0,0,0,0,0,0,0,0,0,0,-2.56564231957354,0,-2.3147119507697,0,0,0,0,0,0,0,0,0,0,-3.65704443514649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85987660169313,0,0,0,0,-2.27444465718013,0,0,0,0,0,0,0,0,4.00919870361998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93945370523956,0,-3.74460696312419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43074507825822,0,0,0,4.21017397579123,0,0,0,0,0,0,0,0
"ERR2057091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.04080118891379,0,0,0,0,0,0,0,-2.93591442790303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.08515295580257,0,0.0481324791656876,0,-2.734600759519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73646745390335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48140810778632,0,0,0,0,5.05796805726965,0,0,6.02997572456814,-5.00293072807122,-2.1986511146624,0,0,0,-1.30078377364214,0,0,3.80817543871322,0,0,0,0,0,0,0,0,0,0
"ERR2057093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.93309555906617,0,0,0,0,0,0,0,-2.9224667745556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.06186093696224,0,-0.477265582104611,0,-2.73817414573904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16275177127834,0,0,0,0,0,0,0,0,0,0,4.74265674039152,0,0,0,-2.01098840667375,0,0,-2.67524213841654,0,0,0,0,0,0,0,0,0,-3.74599595201367,-3.48313409379091,0,0,4.63365530628666,0,0,0,-4.67121646321598,0,0,0,0,0,0,-0.448763059149217,0,0,0,0,0,0,0,0,0,0
"ERR2057095",0,0,0,0,0,0,-2.77248538770973,0,0,0,0,0,0,0,0,-5.36898988201201,0,0,0,0,0,0,0,-2.7172858469416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70647714559068,0,0.492370581552465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1914264415822,0,0,4.80208555475554,0,0,0,0,0,0,0,0,-4.27322871207088,0,-5.52771274543912,-2.58537317148347,0,0,0,0,-4.47799768953485,0,0,-2.94809335241969,0,0,0,5.10624747184697,0,4.38068597897851,0,0,0,0,0,0
"ERR2057103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42696982535242,0,0,0,0,0,0,0,-2.61817001495941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02566837352702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72458336516678,0,0,0,0,-2.54734048014078,0,0,0,0,-4.53480348876306,0,4.20363504594695,0,-2.63424773714548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41212313578073,0,0,0,0,-5.24061134980308,0,0,0,0,-4.56265092045932,0,0,0,0,-4.22063836710914,0,0,0,0,0,0,0,4.71911681792585,0,0,0,0,0,0,0,0,0,0,-2.44464572803754,0,0,0,0,-4.23425060746722,0,0,0,0,0,0,-4.3135312039564,0,0,0,0,0,0
"ERR2057105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5065905489427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22276429976252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27350919368931,0,0,0,0,0,0,0,0,0,-1.49478083938222,0,0,0,-2.88300470753746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.25728426904605,0,0,0,4.99351063191513,0,0,0,-2.38359914519472,0,-3.84994070043894,0,0,0,0,0,0,3.93783343494484,0,0,0,0,4.12851482435501,0,0,0,0,0,0,0,-2.20539129671344,0,0,0,0,3.81984977647788,0,0,0,-3.90973104111374,-4.43934967998712,0,0,0,0,0,0
"ERR2057109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88338581657637,0,0,0,0,0,0,0,-2.30573188197511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9936447682123,0,3.26211992456487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.82529081112138,1.81951408605673,0,0,0,0,0,0,-1.99373105382268,0,0,-1.96938407784405,0,0,0,0,0,0,0,0,0,0,-3.45324348184872,-3.53071568150612,0,-3.41107328244308,0,0,0,-1.96938407784405,0,0,0,0,0,0,3.41107328244308,0,0,-6.62559803858859,0,0,3.15149084213751,0,0,0,0
"ERR2057113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.365191852556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.51815289185333,0,0,0,-5.38161620802859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585019725505772,0,0,0,0,0,0,-2.22794692606183,0,-5.13133489775452,0,0,0,0,0,-3.12570124715935,0,0,0,-4.20370626154371,0,-3.85891727250598,0,5.41387336936139,0,0,0,0,0,0,-3.09380807088658,0,0,0,5.35863276764222,0,0,0,0,0,0,0,0
"ERR2057116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41478145721063,0,0,0,0,0,0,0,-2.34280483483404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05785700615057,0,4.18252417306403,0,0,-2.27934754374296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.94794575387014,0,0,0,-3.69936806864787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.04977548507016,0,0,0,-4.56946935488464,0,0,-2.23264121605667,-0.678824977662942,0,0,0,3.86704802128251,0,0,-2.61027275654495,0,0,0,4.52112503594872,-6.40749345079607,0,0,0,0,0,0,0
"ERR2057127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66028205497152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64469703120181,0,0,0,0,0,0,0,0,0,0,0,0,1.83861876665557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85045541986993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45481256385406,0,0,0,-2.45733352117795,0,0,0,0,0,0,0,0,0,0,0,3.20508280435591,0,0,0,0,0,0,0,4.25186008365366,0,0,4.25622650982235,0,0,0,0,0,0,0,0,0,0,-2.143036961764,0,0,0,0,3.71184890027329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2057129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.26999271279346,0,0,0,0,0,0,0,-3.23590562504711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93074257820497,0,0,0,0,0,0,0,0,0,0,-5.60475295107953,0,-0.115430762426616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49515684433736,0,0,-2.07420086316852,0,0,0,0,3.34414424178754,0,0,0,0,0,-4.32173842724553,0,0,-3.5926212801111,0,0,0,0,-2.03808844825695,0,-1.9879336211538,0,-3.47618887616148,3.53007274270024,0,-3.44320203391276,6.02093575021744,0,0,0,0,0,0,0,0
"ERR2057130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95833779929972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.12399137433862,0,0,0,-2.95225092237033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17672296373702,0,0,-5.11344859423749,0,0,0,-2.35602994441107,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.08076356787366,0,0,0,0,0,-2.39566658222667,-2.53313530339949,-2.43444536902858,0,0,-4.14941623841147,-2.95317927747173,4.21658306740826,-4.38751904793431,0,5.11505655244059,0,0,0,0,0,0,0,0
"ERR2057133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98789842586016,0,0,0,0,0,0,0,-2.7554158012443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.77252016373324,0,3.44314107387599,0,-1.86503486158631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23033513815469,0,0,0,0,-3.45894292188702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.80469179182339,-1.72075640886377,0,0,0,-3.12581787544062,0,0,2.98043752760182,0,0,0,-3.58066409547053,0,0,-3.71775777032243,0,0,0
