"","293__821","839__28116_187327","28116__187327","53440__626930","1680__1685_78342","437898__77095_477666","452084__582_39492","305719__29356_328814","216816__329854","1685__78342","33034__2173_328812","208479__291644_454154","1630__40519","83263__80866_180282","481743__1113741","28130__76517_386414","104663__153721_1611423","1260__69825_166486","529__294_587753","29356__328814","582__39492","876__1382_57706","2173__328812","191295__310514_349096","535744__163877_626935","1308__39484","40216__28090_1144673","1311__1687_415956","291644__454154","41976__817_1582","1532__851_1691","38286__33031_184870","1453492__243924_1646377","32013__225991","1406__1265_38986","28454__1113609","626932__13690_56810","253239__850_626931","82135__28126_387661","34038__33035_39486","254__29430_40214","76517__386414","108980__216778","187452__589436","153721__1611423","34087__196024","106654__471_48296","118748__1735_28901","69825__166486","1746653__1280_28025","1401__79880_290588","471__48296","1633__103892_626937","817__1582","310514__349096","243924__1646377","173480__43770_1223514","102862__1408_28135","487316__28026_29466","850__626931","1265__38986","28126__387661","1487956__823_536633","1282__1504_191493","28127__36874","33039__28118_52787","1735__28901","88688__214856_387090","103892__626937","588__1034636","53408__820_1755626","33031__184870","1725__47877","29360__28129_29375","261299__1559_36745","317__33069_47884","29430__40214","46228__1358_39778","585__246787_487175","487698__410072_454155","1408__28135","840__100884","28026__29466","823__536633","216947__47678_239935","308892__40324_83617","43770__1223514","70775__39485_204516","80866__180282","1254__36835","28118__52787","53363__28128_397865","1504__191493","214856__387090","1280__28025","185293__287_165179","216935__516075","35825__45851_1465754","1670__1303_1623","1506__189722_351091","138595__907_633701","33029__43131_1827099","820__1755626","246787__487175","79880__290588","376804__384638","905__376806","33935__729_301301","28128__397865","47879__28111_169435","488__28091_43675","1358__39778","47678__239935","2139__35833","33032__179995_309120","28090__1144673","588932__40518_882211","287__165179","410072__454155","39485__204516","185294__589437","28129__29375","47880__101564","33035__39486","671267__28125_228603","189722__351091","1584__137591","421767__310298_328813","341225__106648_1463837","153151__1264_29348","1613__1465521","1379__28037_44749","40324__83617","45851__1465754","143393__818_310297","28111__169435","1267__1535_33043","13690__56810","907__633701","301__1515_122355","470565__28132_28137","28091__43675","1303__1623","310300__46503_218538","729__301301","43131__1827099","2741__47715","316__171399","29552__36847","1547__39483","1382__57706","860__425941","163877__626935","40518__882211","1687__415956","29524__1148157","851__1691","1510__28117_46506","1902__40215","134605__251535","284042__416016","370979__490189","310298__328813","562__1590_1161942","29461__871324","28108__171685","77095__477666","157687__228604","199__60133","1710__237258","1264__29348","405446__1661032","179995__309120","28446__29370","53412__658457","28037__44749","245__285","33069__47884","818__310297","423605__1463864","106648__1463837","1515__122355","1535__33043","28132__28137","46503__218538","879__291645","28125__228603","1590__1161942","133926__1113922","1559__36745","1472__1844653","28117__46506","294__587753"
"ERR2056988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01909553601603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17096583078553,0,-3.80284739943558,0,0,1.47572076541574,0,0,-2.14089821543117,0,0,0,0,0,0,0,0,-1.94008211787776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.76022312041652,3.70814448296032,0,0,0,0,0,0,0,0,0,0,0,0,-3.42197551188444,0,0,-3.36032079902012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.44071081692029,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.92703544884037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25035485876258,0,0,0,-5.95948594905776,0,0,0,0,0,0,0,0,0,0,3.49717605371528
"ERR2056991",-5.58309314653431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43126954146599,0,0,0,0,0,0,0,-5.70861834263464,0,0,0,0,0,0,0,0,0,0,0,0,4.21108237271378,-2.51203243933121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96659960045129,0,0,-0.27510554557372,0,0,0,0,0,0,0,0,0,4.35096781518283,0,0,0,0,0,0,0,0,0,0,0,0,-5.13830123369517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68448169680581,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.21502213901972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64965869085638,0,0,0,0,0,0,-0.49647176140879,0
"ERR2057000",-3.98950585490704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06901325373696,0,0,0,0,0,-1.9533625650375,0,0,0,0,0,0,-2.30937561503937,0,0,0,-2.12910904108616,0,1.43380927092716,0,-2.18284612770441,0,0,0,3.5836360770058,0,0,0,0,-3.99995589900881,0,0,0,-3.38332320824802,0,0,0,0,3.68772503401549,0,0,0,0,0,0,0,-3.78080039828901,0,0,0,0,0,0,0,4.02040378496392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86093588017255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2057001",-6.06768709563528,-2.19655366349454,3.8045425467241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.06733785444197,0,0,0,0,0,0,0,-5.25426358754987,0,0,0,0,0,0,0,0,0,0,0,0,3.58073420030392,-5.53475614036287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.815962964664056,0,0,0,0,0,0,0,0,0,-1.30179031728086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18041633901691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36102712601172,0,0,0,0,-3.77659188083061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08941894030063,0
"ERR2057014",-4.30468149176925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80642990992352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89002227526382,0,0,0,-2.63695874203868,0,0,0,-3.55417222653091,0,0,0,-2.59313856871724,0,0,-0.605618151577752,0,0,0,0,0,-4.56734651867391,0,0,0,0,0,0,0,0,-6.15600687520174,0,5.00566541576275,0,0,0,0,0,-4.4914477520847,0,0,0,0,0,-2.21158698184806,0,0,0,0,-2.45997389141679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83058101791874,0,0,0,0,0,0,-4.2607997652268,0,0,0,0,0,0,0,0,0,0
"ERR2057017",-3.82259870682865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70888715194239,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04771300532029,0,0,0,0,0,0,-2.11271210620493,0,0,0,0,0,0,0,-2.29157233525374,0,0,4.69193017913477,0,0,0,0,0,-3.65932470971279,0,0,0,-3.5467429645343,0,0,0,-2.06792879163043,0,0,0,0,0,0,0,0,-3.96911971387875,0,0,0,0,0,0,0,0,-2.03721795533316,0,0,0,0,-2.04563555224493,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.58175773353842,0,0,0,-2.43363393764377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52856500472862,0,0,-3.54314471025743,0,0,0,0,0,0,0,0,0,4.21517762702292,0
"ERR2057021",-2.44752643216188,-1.82975868306525,3.16923500465934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28179244855749,0,0,0,0,0,0,0,0,0,0,0,-3.11344955359044,0,0,0,2.74013183618544,0,0,0,0,0,0,0,-2.22012964565968,0,0,0,0,0,0,0,0,-1.30901970204413,0,0,0,0,0,0,0,0,0,0,-0.210601599425872,0,0,0,0,0,-2.2672886320491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22741314458001,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47013693296631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85799273585933,0,0,0,0,0,0,2.54635186198113,0
"ERR2057027",-4.85271024378902,-4.92142655228705,0.227814494732335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58250574223599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02896477039102,0,0,0,0,0,0,0,0,0,0,0,-2.11809940013965,0,0,4.47303115639111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.24632087665345,0,0,0,0,0,-3.66865577652303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.83101014184654,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3196331323126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39982539039734,0,0,0,0,0,0,4.01772244008556,0
"ERR2057042",-4.22899871983784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72083552222673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80862868988278,0,0,0,0,0,0,0,-2.85618532600559,0,0,0,0,0,0,0,0,0,0,0,0,-4.86468759047259,0,0,0,0,0,0,0,0,0,0,0,-3.3776840874587,0,0,0,0,0,-2.12364479056909,-4.94705810047437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.85032045139538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83754543527934,0,0,0,0,0,0,0,0,-3.67826067449463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.91477286268895,0,0,0,0,0,0,0,0,0,0
"ERR2057051",0,-1.31183538470114,2.27216553746904,0,0.762547951339289,0,0,0,-1.30857160572114,1.57861248001828,0,0,0,0,0,0,0,0,0,0,0,1.88817969217938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58793325201824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.836980145811974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.875890584201525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44969213747275,0,0,0,0,0,0,0,0,0,0,0,0,1.51708699370823,0
"ERR2057053",-4.52088674177716,-2.07985631048065,3.60241680219524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17854970289094,0,0,0,0,0,0,0,-2.51710064761989,0,0,0,0,0,0,0,-2.38314758793109,0,0,0,0,-3.77335877222119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30280758743783,0,0,4.35974620944218,4.12773270423187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.98857974149743,0,0,0,0,0,0,0,0,4.32507606938838,0,-2.25904186025642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20144653809419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91277527838903,0,0,0,0,0,0,0,0,3.81301725412575,0
"ERR2057058",-3.10729409145599,0,0,0,0,0,0,0,0,0,0,3.03820932747273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.43984134565963,0,0,0,0,0,0,0,-3.80844680519192,0,0,0,0,0,0,0,-1.55728705993517,0,0,0,0,-2.49387836552082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107958739279118,2.69730030977728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36540998930176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36495947463273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2057059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95744460367812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21826393043948,0,0,-0.438531357092809,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91635484744273,0,0,0,0,0,0,0,0,-3.84214583211862,0,0,0,0,0,-2.29146232617015,0,0,0,0,-2.06964518659156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3192239611017,0,0,0,-3.94522839600116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.96892917255666,0,0,0,0,0,0,-3.58473061681696,0,0,0,0,0,0,0,0,-0.159529870003692,0
"ERR2057078",-5.25501065939458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.11808339013102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.59930513787005,0,0,0,-2.89399038789047,0,0,0,0,0,0,0,0,0,0,-1.01699560754273,0,0,0,0,0,-5.01253838844226,-2.32253442629811,0,0,0,0,0,0,0,0,0,-0.123360847846333,0,0,0,0,0,0,0,0,0,-2.3243761781228,0,0,0,0,0,4.02274762867616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08168957199773,0,0,0,0,0,0,0,0,0,0,0,0,4.02593763641146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.33764291185526,0
"ERR2057080",0,-2.44949154308035,4.24264380532546,0,0,0,-3.20453573877148,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.55041871422246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47513048562623,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64855335179118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82014933123431,0,0,-4.28705175646726,0,0,0,0,0,0,0,0,0,3.96810687444174,0,0,0,0,0,0,0,0,0,0,0,0,-4.88464192662921,0,0,0,0,0,-2.31663780579033,0,0,0,0,0,0,0,-2.3033400528338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.01253438236374,0,0,0,0,0,3.98950199861653,0,0,0,0,0,0,0,0,0,0,0
"ERR2057082",-4.21016845901003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6570389183653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96254219746994,0,0,0,0,0,-2.31470876565459,0,-2.16194665305399,0,0,0,0,0,0,0,-2.27444147206502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93944818845837,0,-3.744601446343,0,0,2.67678200912201,0,0,0,0,0,0,0,0,0,4.00919318683879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2057091",0,-2.50650275944025,4.34139012866211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12595824798561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68226770028119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.47020330203125,0,0,0,0,0,0,0,-2.52898084351972,0,0,0,0,0,0,0,0,-2.73459757440389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.695624831193581,4.38032331234455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73646193712216,0,0,0,0,0,0,0,-3.48140492267122,0,0,0,0,0,0,-2.19864792954729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8769661098554,0,0,0,0,6.02997020778694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80816992193202,0,0,0,0,0,0,0,0,0,0,0,0,-4.98305147392333,0
"ERR2057093",0,-2.6043193005695,4.51081334771861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16274858616323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74599043523247,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.68622417486007,0,0,0,0,0,0,0,-5.25123347770695,0,0,0,0,0,0,0,-2.46515178299396,0,0,0,0,1.15052121249575,0,0,0,-2.73817096062393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02830765456705,-4.26976813651455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74265122361032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2060583099918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82100507736533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2057095",-5.10624195506577,-5.00950317409857,0.130267627636902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82662689979108,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1914232564671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71728266182649,-2.52918704408335,0,4.89586140447906,0,0,0,0,0,0,-2.77248220259462,0,0,5.52770722865793,0,0,0,0,0,0,0,0,0,0,0,0,-4.70647162880948,0,0,0,0,0,0,0,0,0,4.80208003797435,0,0,4.38068046219731,0,0,0,0,-2.58536998636836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47799217275366,0,0,0,0,0,0,0,0
"ERR2057103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.04513347008161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63424455203037,0,0,0,0,0,0,0,0,0,-3.02566518841191,0,0,0,0,-0.331168442816108,0,0,0,0,-2.54733729502567,0,0,0,0,0,0,0,0,0,0,0,-4.56264540367812,0,0,0,0,0,0,0,0,0,0,0,-2.43678351228741,0,5.24060583302188,0,0,0,0,0,-2.72458018005167,0,0,0,-2.49041521664697,4.41211761899954,0,0,0,0,0,0,0,0,0,0,0,0,-2.44464254292243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.22063285032794,0,0,0,0,0,4.71911130114465,0,0,-4.31352568717521,0,0,0,0,0,0,-4.23424509068603,0
"ERR2057105",0,0,0,0,-2.22276111464741,0,0,0,4.12850930757381,3.84993518365775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.18479814935465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88300152242235,0,0,0,0,0,0,0,-2.25728108393095,0,0,0,-2.32178602935783,0,0,-5.51623220653359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.90972552433254,0,4.99350511513394,0,0,0,0,0,-4.02145136715137,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2735060085742,0,0,0,-2.56305654765233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93782791816364,0,0,-4.43934416320592,0,0,0,0,0,0,0,0
"ERR2057109",0,1.60056533784876,-3.53071016472493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15148532535631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99372786870757,0,0,0,0,0,0,0,-4.18911132832127,0,0,0,0,0,0,0,0,0,0,0,0,-3.45323796506752,-1.96938089272894,0,0,0,0,0,0,0,0,0,0,-3.82528762600627,0,0,0,0,0,0,-0.731524843647433,0,0,0,0,0,0,0,0,0,3.41106776566188,0,0,0,0,-6.62559252180739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96938089272894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41106776566188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2057113",-5.35862725086102,-2.42700775658127,-4.20370074476252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.12084573155415,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.22794374094672,0,0,-5.38160983779837,0,0,0,0,0,0,0,0,0,0,0,-2.24433975077163,0,0,-5.40546336963626,0,0,0,0,0,0,0,0,0,3.85891175572479,0,0,0,0,0,0,0.585019725505772,0,0,0,0,0,-3.88731047778293,0,-3.12569806204424,0,0,0,0,0,0,-2.96257439940558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4138678525802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.13132938097332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2057116",-4.52111951916752,-2.63818117698128,-4.56946383810344,0,0,0,-2.23263803094156,0,0,0,0,-2.72084444921314,0,0,0,0,0,0,0,0,-3.86704250450131,0,0,0,0,0,0,0,-4.71264082552892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27934435862786,0,0,-4.75757992181446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.94794023708894,0,-3.69936488353277,0,0,0,0,0,0,0.124667166913462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.40748793401487,0,0,0,0,0,0,0,0,0,-2.3289246656268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03381584786598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2057117",-4.98558820460793,-2.50664486123096,4.34163625618346,0,0,0,-2.55949143056365,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4331691992734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16773175374017,0,0,-5.24833880229425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.176755014755,0,0,0,0,0,-5.48667234222724,0,0,0,0,0,0,0,0,0.0279919311381816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526984848368423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.21217447861213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.56364939973228,0
