"","291644__1535_1646377","1535__1646377","349096__1408_40324","1661050__39484_187327","28446__901_1223514","53408__1260_1827099","39484__187327","82135__40214_1465754","43770__216778","28025__35833","1408__40324","1487956__585_1725","33035__28117_189722","901__1223514","47877__29466_47770","1532__1358_28118","187491__1859290","1401__481743_1113741","118748__1613_1465521","45067__40681_475254","28128__36874_43131","1611423__41276_104663","999468__28127_309120","587753__529_1506","2741__1258_47715","28091__287_28901","34087__196024_370979","239974__1264_487175","47880__169435_376804","588__48296_516075","40214__1465754","1453492__28454_243924","28117__189722","840__28038","67269__1735_44749","2173__182710_310514","59310__179995_328812","290309__225991_376805","1282__1504_29356","658457__1515_69825","53412__52787_191493","1582__55197","441500__2139_38304","1590__36835","115979__100884_187452","39029__487698","40216__28090_271420","1264__487175","245__153151_1671366","56810__13690_626933","1358__28118","287__28901","1735__44749","585__1725","76517__860_425941","32013__33034_80866","39490__850_38986","225991__376805","48296__516075","36848__301_1382","1681__28130","574375__28026_47884","1633__103892_535744","28127__309120","39496__147802","29375__1113609","47879__729_28111","1580__305719","1406__33032","254__79880_405446","43263__959_290588","169435__376804","35825__185294","1515__69825","202611__39497_328814","29466__47770","1260__1827099","179995__328812","876__823_397865","529__1506","33964__1307_33031","28454__243924","1512__208479_437898","316__180282","1571__33069_166486","1504__29356","196024__370979","562__78342_626937","216947__28116_46506","1144673__39492_218538","1267__301301_329854","1661032__317_28125","52787__191493","490189__46503_47678","182710__310514","13690__626933","41276__104663","100884__187452","1559__36745","228604__28137_470565","729__28111","79885__1902_192421","285__83617","1467__308892","1727__46228","28026__47884","481743__1113741","29360__39483","29354__88688","40681__475254","1599__341225","183417__122355_454154","1428__101070","1687__133926","2139__38304","1121830__1148157","1691__28124","93064__103621","1902__192421","33959__251535","28131__284042","98513__1463864","157692__1463837","1258__47715","28135__76853","39486__1113709","54006__1755629","300__1311","40215__387661_633701","39497__328814","28090__271420","86664__40519_261299","1613__1465521","1071390__817_536633","29533__487316","37734__310297_882211","270498__310300","471__416016","163665__1265_40518","106654__137730","103892__535744","823__397865","70775__71999","28126__137591","381706__108980_216935","850__38986","357276__29552_84032","33069__166486","959__290588","171399__1308_33038","208479__437898","33034__80866","79880__405446","479117__29348_40520","52133__106648_588932","29370__36847","39492__218538","301301__329854","78342__626937","28116__46506","1352__33043_239935","317__28125","860__425941","1121298__45851_351091","46503__47678","1307__33031","33039__185293","879__574930","122355__454154","36874__43131","376806__246787_310298","1113922__589436_626930","102862__584_1680","153151__1671366","301__1382","33935__1630_84030","488__43675_387090","310297__882211","817__536633","387661__633701","40519__261299","1265__40518","108980__216935","158849__1623_143393","29552__84032","1308__33038","626931__818_204516","237258__294_410072","33043__239935","28137__470565","45851__351091","29348__40520","52226__291645","157687__1685_28132","584__1680","1630__84030","60133__39778_216816","246787__310298","57706__907_28037","589436__626930","43675__387090","1379__1303_1161942","106648__588932","228603__820_821","626932__328813_1755626","818__204516","1623__143393","294__410072","839__165179_214856","1685__28132","39778__216816","907__28037","1303__1161942","165179__214856","328813__1755626","820__821"
"ERR2032845",0,0,0,0,0,0,0,0,0,0,0,0,3.90322717694067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14244126255441,0,0,0,-1.91659962673172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54770131793292,0,0,0,0,0,0,0,-2.94650365696046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88821574888513,0,0,0,-2.98004495864145,0,0,-3.71081711897625,0,0,0,0,0,0,0,3.31964793126689,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.10349403854302,0,0,0,0,0,0,3.27048561272077,0,-1.83229979127734,0,0,0,-5.16158927720648,0,0,0,0,0,0,0,0,0,0,0,0,-2.39449008700393,0,0,-3.1736363331902,0,0,0,0,0,0,-4.14737848891083,0
"ERR2032847",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33542408509928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67777955400293,0,0,0,0,0,0,4.04507317261202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68125965356065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09647129252857,0,0,0,-5.28411541828184,0,0,0,0,0,0,0,0,0,0,4.6380502390022,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64407794825157,0,0,0,0,0,0,3.63119479526908,0,0,0,0,0,-0.707964314637593,0,0,0,0,0,0,0,0,0,0,0,-5.00164320985762,-3.54845362441211,0,0,0,0,0,0,0,0,0,-6.14610196578371,-0.639240849306038
"ERR2032848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12752134085569,0,-2.33841384680264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.68497505654912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05025159178476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78859099337929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51759376005806,0,0,-2.80700643653647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8299812820619,0,0,0,0,0,0,0,0,-6.0926511128078,0,-4.86187776525403,0,0,0,0,0,-2.24073437803721,0,0,0,0,0,0,-2.25019312249011,-5.48042371467,0,0,0,0,0,-3.88106578902669,0,0,0,-0.875846417529067,-3.89744881499493
"ERR2032849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.98456619423532,0,-2.5465724326866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41079283856747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47022970325722,0,0,0,0,0,0,0,0,-2.54363051372662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29122455156347,0,0,0,0,-2.73927448796186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68351802061202,0,0,-4.40569728545703,0,0,0,0,0,0,0,0,-4.27856335240729,0,0,0,-0.138982784821444,0,0,0,0,0,0,0,0,-3.96851733485715,0,0,-4.74456258902717,0,0,0,0,0,0,0,0,0,-4.64798955472668,0,0,0,0,0,0,0,0,0,0,0,0,-2.88816479869254,0,0,0,0,0,0,0,0,0,-5.00244817196742,0
"ERR2032855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4447395634813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23441313522337,0,0,0,0,0,0,0,0,1.69809391747949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04266663616411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91623791263073,0,0,-5.2872117196908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0168367673073,0,0,0,0,0,-5.27005320433093,0,0,0,0,0,0,0,0,0,0,0,0,-1.96818409186737,0,-2.05224495270641,-3.49326375154921,0,-2.19848403321995,0,0,0,0,0,0,0,0,0,0,0,0,3.5545925276643,-3.80788604516589,0,0,0,0,0
"ERR2032860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.99664437753018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.458289506529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.63943219202631,0,0,0,0,-2.42181569736989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11952187870737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299166082100748,0,0,0,0,-4.1947078344125,0,0,0,0,0,0,0,0,0,0,0,0,3.671119581675,0,0,0,0,0,0,0,0,-4.62858348889728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.83292483350516,-2.173361215416,-0.23857667328401,0,0,0,0,0,0,0,0,-3.76437204830017,-4.90676974565455
"ERR2032864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20457789479416,0,0,0,0,0,0,0,0,0,-5.55031116658706,0,0,0,0,-4.94125640189449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81844092302672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.867327421986959,0,0,0,0,-0.814408440857703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34843386412795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.3863614412438,-2.88066556643882,-4.06760677088491,0,0,0,0,0,0,0,0,-4.98945912068621,-0.859807444872414
"ERR2032873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55274407098387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.25608822526489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78828295057839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42148242966428,0,0,0,0,0,0,-2.37117317548282,0,0,0,0,0.572260994004678,0,-2.64124253112552,0,0,0,0,0,0,-4.82944773627982,0,0,0,0,0,0,0,0,0,0,0,0,-4.10699241348067,0,0,0,0,0,0,-4.57476625902122,0,0,0,0,0,-4.8457544611791,-2.25044156899023,0,0,0,0,0,0,0,0,0,-3.8978791369561,-0.44215990182968
"ERR2032892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44500086959714,0,0,0,0,0,0,0,0,0,-2.52555039583784,0,-2.5640250262167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23486573069233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.44102161728545,0,4.37438160266683,-2.61712736645633,0,0,-5.09990391268371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5329975685813,0,0.26116432030073,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8372522757626,0,0,0,-3.57440401821083,0,0,0,0,6.1910493663195,-4.91426509551125,0
"ERR2032901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2389161636119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.87791654926301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.92665078379572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82148965526492,0,0,-2.75570417408579,-0.861954807013214,0,0,0,0,0,-2.43587807652808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36541949942773,0,-4.88696343594884,0,-4.77301964014622,0,0,0,0,0,0,4.21906458958979,0,0,0,0,0,0,-2.66981282787888,-0.14533965512418,0,0,0,0,0,0,0,0,-4.62425146458536,0
"ERR2032902",0,0,-2.53279505138911,0,0,0,0,0,0,0,-4.38692971416496,0,0,0,0,0,0,0,0,0,0,0,5.06359004012132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40659861782459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33893229334626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32482478050625,0,0,0,0,0,0,0,0,0,0,0,4.16835107949723,0,0,0,0,0,0,-2.31322521243794,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7832003751082,0,0,0,0,0,0,0,0,-5.75876544610086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.00662359729182,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERR2032906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35201253136385,0,0,0,0,0,-2.96066849977506,0,0,0,0,-2.41121265204756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07380520436088,0,0,0,0,0,0,0,0,5.12802826597912,0,0,0,-2.52185320875031,4.17634282119927,0,0,0,0,0,-2.9042471218452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77618848897974,0,0,0,-4.36797788678613,0,0,0,0,0,0,5.03030357277156,0,0,0,0,0,-6.23987418085717,0,4.80849951430078,0,0,0,0,0,0,0,0,0,0.408620896336908
"ERR2032910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06856709016859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31491410660579,0,0,0,0,0,0,0,0,-3.41000012736234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01476163335474,-3.07882599772361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90629347440792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.06541195625093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22172032167975,5.33268305572123,0,0,0,0,0,0,0,0,0,0,0,0,-2.46133446012304,0,0,0,0,0,5.30944925435572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45065337488965,-4.26315633935323,0,-2.9118053305506,0,0,0,0,0,0,-2.32666193091065,0,0,0,0,0,4.24465615704902,-5.04339477426353,0,0,0,0,4.02989667637356
"ERR2032913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.9613065428038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60682860121337,0,0,0,0,0,-0.522241730687588,-2.70711786224953,0,0,0,0,0,0,0,0,0,-2.67901444994205,0,0,0,0,0,-2.58967242399432,0,0,0,0,0,0,0,0,0,0,0,-4.68886567949343,0,0,-4.51515958392526,0,0,0,0,0,4.64018914151083,0,0,-4.48544421331822,0,0,-5.26516772794499,-2.78358956981687,0,0,0,0,0,0,0,0,0,-4.82131856234161,-0.295629216760445
"ERR2032914",0,0,0,-1.72179436325936,0,0,-2.98223531735091,0,0,-2.27122281235196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5804269158831,0,0,0,-1.54362406933134,0,0,0,0,0,0,-3.24579089751425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73737971595892,0,-1.39690962880219,-5.62187474523927,0,0,-2.6736353158681,0,0,0,0,0,0,0,0,0,0,0,0,-1.81487859090497,0,0,2.41951845066757,0,0,0,0,0,0,-3.14346192901643,0
"ERR2032915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49751121744276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32581632108406,-2.46969976051633,0,0,0,0,0,0,0,0,0,-5.73459671513871,-2.46524662939097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71755515619922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27764546465498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26993241529308,0,0,-0.035616169950224,0,0,0,0,0,0,0,0,-4.70694360290783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4784599971427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55111760106605,0,4.29281863957818,0,0,0,0,0,0,0,0,0,-0.203729551294658
"ERR2032919",0,0,0,-2.65340573949892,0,0,-4.595833553907,0,0,0,0,0,-2.74903062779587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76146071890542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86693546606747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50224908197741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96567788925003,-2.76629799045552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33402254317746,0,0,0,0,0,0,0,-2.97194321367864,0,-4.79136866834464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25502540060827,-2.50892078759964,5.14755664330093,0,0,-2.4181533528643,0,0,0,0,-4.18836446765401,-4.3455782762883,5.63786937378076
"ERR2032925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5371803809327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26098915147435,0,0,0,0,0,-2.74435369887635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51771815107856,0,0,0,0,0,0,0,0,0,0,0,4.3945253277424,0,0,0,0,-3.91614808571562,0,0,0,0,0,0,0,0,4.75336004039343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36081575680644,0,0,0,0,0,0,0,-2.43343932067924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.12693305991281,-3.14517673804789,4.21484054055233,0,0,0,0,0,0,0,0,-5.4476059090827,-1.03357453243436
"ERR2032931",0,0,0,0,0,0,0,0,0,0,0,0,-2.37696766678735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11702876682414,0,0,0,0,0,0,-2.51990488762626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34938965576562,0,0,0,0,0,0,-4.36460329560983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.06926225056281,0,0,0,0,0,0,0,0,0,0,-3.01149414259462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00069351450573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34311643613556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21606086166996,0,0,0,0,0,0,0,-2.93975676476286,-5.19735362506634,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05839671543651,0,0,0,0,0,0,0,0,-5.09180807846358,0,0,-2.38465243307605,-2.46592742116812,0,0,0,0,0,0,0,0,0,4.27111158124047,4.13033917248046
"ERR2032936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.13755502645881,0,0,0,0,0,-2.54462666175006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59748799960561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14444719028086,0,0,0,0,-3.70235390980089,0,-2.32089982476097,0,0,0,4.40742266444548,0,0,0,0,0,0,0,0,0,0,0,0,4.49898118736736,0,0,0,0,0,0,0,0,0,0,-4.01991641576371,0,0,-3.71429148771477,0,0,0,0,0,0,0,0,0,0,0,-2.9172320074201,-5.2086925432622,0,0,0,0,0,0,0,0,0,-1.52059121778727,5.05279405431776
"ERR2032937",0,0,0,0,0,0,0,0,0,0,0,0,-2.44350159825291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23226891654979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60450249667404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51113065267943,-1.88047524120427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73443995068051,0,-3.25707866014114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80330755588106,-2.64265685713216,-4.60657963754644,0,0,0,0,0,0,0,0,-4.57721594352319,-0.0463627224220014
"ERR2032938",0,0,0,0,0,0,0,0,0,0,0,0,-2.11670413843751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66623911236507,0,0,0,0,0,0,-2.27944918781742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91790653330227,0,0,0,0,0,0,3.94812180657138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1229060983878,0,0,0,0,0,0,-5.05396236741671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43840151746654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53120172278839,0,0,0,0,0,0,-2.46142063007575,0,0,0,3.67698122210548,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2234353175051,0,0,0,0,0,0,0,0,0,-4.2633055900894,0,0,-4.38416998807536,0,0,0,0,0,0,0,0,0,0,0,-2.39654538857895,-2.04143847469434,0,0,0,0,0,0,0,0,0,-3.5358751586965,4.15093837566365
"ERR2032943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38095241336746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.96251422237347,0,0,0,0,0,0,0,0,0,0,0,4.12393055035617,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88565907778078,4.31958387530142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39917434372737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26605732846978,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.13045270806955,0,0,0,0,0,0,0,0,0,0,-2.09009888842003,0,0,0,0,0,0,0,0,0,-2.13837958529949,-3.69005233349916,0,-2.32927569810548,0,0,0,0,0,0,0,-2.15378923295792,0,3.62015746758673,0,0,3.70378208760678,-4.03442385395416,0,0,0,-3.73047238027792,0
