"","40520__626937","1504__1282_39489","39492__351091","28125__48296_397865","39484__28111_633701","582__187491_1859290","48296__397865","840__29375_246787","28111__633701","29375__246787","39497__216778_1144673","1428__133926_163877","28038__1687_508460","83263__80866_180282","290309__32013_225991","45067__1717_40681","33964__28117_187327","626932__28901_79880","28127__1630_40518","1264__410072","376806__53408_1661050","40519__46503_47678","309120__536633","305719__585_310514","43770__839_1646377","1010__76759_999468","671267__1510_387661","32013__225991","1113609__28454_243924","28117__187327","191295__29466_43675","147802__1827099","173480__38986_574375","1467__36848_184870","28126__216816_349096","153721__626933_1611423","1267__28132_470565","239974__33029_33032","729__40214","860__287_293","34087__511_196024","202956__28090_106648","1630__40518","588__471_516075","1582__820_28116","1401__202611_290588","46503__47678","1661032__1352_47877","56810__907_261299","28901__79880","405446__584_33069","308892__1408_1522","839__1646377","13690__37734","80866__180282","1487956__1725_191493","40216__254_29430","70775__1358_169435","100884__1559_36745","216816__349096","585__310514","76759__999468","1597__1308_69825","39486__166486_301301","33034__1260_33031","1510__387661","28135__28118_216947","187452__425941","1680__1685_589436","1532__28137","626933__1611423","287__293","535744__1755629","38304__823_46506","1034636__285_83617","216778__1144673","36835__39490","182710__218538_239935","471__516075","28129__45851_179995","317__47884","588932__33043_882211","183417__216935_1465754","907__261299","53363__36874_43131","108980__122355_310297","511__196024","291644__328812","28091__488_41976","1121298__818_821","28454__243924","487698__40324_47880","584__33069","850__291645","38986__574375","1308__69825","820__28116","36848__184870","28090__106648","202611__290588","1352__47877","102862__29356_228603","1571__562_143393","1685__589436","1358__169435","29466__43675","358742__1512_208479","53408__1661050","34038__1303_328814","1689__817_1735","1406__288965","1260__33031","28446__29370","823__46506","1547__39483","136857__1280_28025","218538__239935","33043__882211","876__1506","28132__470565","1304__29461","316__301_251535","45851__179995","1379__28037_387090","1408__1522","166486__301301","254__29430","82135__52787_78342","57706__1623_2173","1725__191493","122355__310297","1710__39645_105229","28118__216947","818__821","185293__189722_310298","33029__33032","216935__1465754","488__41976","103892__33038_204516","547163__745310_1113922","137732__1535_39485","33935__479117","2741__47715","88688__574930","470__626935","901__454155","817__1735","1717__40681","1254__1681","153151__415956","386414__1515_28128","133926__163877","1687__508460","40324__47880","29524__1148157","300__1691","1512__208479","851__237258","370979__490189","502558__29552_39496","1902__357276","157687__228604","1303__328814","39645__105229","303__1661055_1661059","34062__1382_52773","1661055__1661059","202955__202952_633417","1382__52773","114527__207340","202952__633417","1660__284042","137591__214856_487175","199__60133","1472__1844653","187491__1859290","28130__76517","36874__43131","301__251535","1282__39489","1670__1463864","1727__29348_1755626","452084__329854_454154","28037__387090","185294__589437","29356__228603","341225__1463837","33038__204516","562__143393","52787__78342","1623__2173","1535__39485","879__1265_1161942","285__83617","53412__658457","189722__310298","1515__28128","437898__626931","41276__55197","529__101564","1613__118748","745310__1113922","29552__39496","29348__1755626","1280__28025","214856__487175","329854__454154","52226__165179_328813","294__587753","1559__36745","1265__1161942","165179__328813"
"ERR2032279",0,0,-4.11039282095282,-2.51785563582487,0,0,-4.36105388737232,0,0,0,0,0,0,0,0,0,-2.54747770522143,0,0,0,0,-2.45553162970789,0,0,0,0,0,0,0,4.41236081659249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94351759764256,0,4.25310554224647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73147128357739,0,0,0,-2.40797736848615,0,0,0,0,0,0,0,0,0,0,0,-3.37298623665062,0,0,0,0,0,0,5.09832203209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.73104704257141,0,0,-4.17073914569401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.84218353510941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.48478870281155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.30378027934278,0,0,0,0,0,0,0,0
"ERR2032282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.00272641986572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52615256233064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36004058346767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.37811915289306,0,0,0,-2.76663198110156,0,0,0,0,0,-4.08771019849051,4.37542458562698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.85107400683232,0,0,-4.79194715711285,0,0,0,0,-2.51377140553123,0,-2.4539212776989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.86595947209558,-2.84283242339771,0,0,0,0,-4.35397979299392,0,0,0,-4.25031633074884,0,0,0,0,0,0,0,0,0,0,0,-4.96398741810283,0,0,-4.923930194729,0,0,0,0,0
"ERR2032284",0,0,-4.23768663788816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81153678822248,0,0,-2.57387349744588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05340665274058,0,0,0,-4.45807966983127,0,0,0,0,0,0,0,0,0,0,0,5.08313153521723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33360329740728,0,0,0,0,0,0,0,0,0,0,0,-2.5599221863474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.77397028338855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4339152901765,0,0,0,0,0,0,-2.36384779628524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81882600631127,0,0,0,0,0,0,0,0,0,-4.09430448452576,0,0,0,0,0,0,0,0,0,0,0,-4.88234986062758,0,0,0,0,0,0,0,0
"ERR2032297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29461256240545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.64914987758794,0,3.97438554177206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.20393897800801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.28521302134155,0,0,0,0,0,0,-0.646415310877983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.638733351560545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69015586665042,0,0,0,0,0,0,-2.90926829304434,0,0,0,0,0,0,0,0,0,-2.36118416124038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.94015692747554,0,0,0,0,0,0,0,0,0,-5.03900049640198,0,0,0,0,-4.08969093329524,0,0,0,0,0,0,-5.09250118061324,0,0,0,0,0,0,0,0
"ERR2032315",0,0,4.5856229205118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56536041833209,-4.4493392027874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.62186752740886,0,4.44333458427734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11585889996346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66477511638351,0.163274279891971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81276947204492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6442443582796,0,0,0,0,0,0,0,0,0,-4.87185963556048,-2.33327705873466,0,0,0,0,0,0,0,0,0,0,-4.57996557616763,0,0,0,0,0,0,4.0413544138633,0
"ERR2032322",0,0,-4.41442746542074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14487178215935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.01228626669967,0,0,0,0,0,0,0,-2.53256210959776,0,0,0,0,0,-4.14333161185689,0,-2.66884132504398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21743286086581,0,0,0,4.38652624714713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.62256877231562,0,0,0,0,0,0,-2.50308436900629,0,0,0,0,0,0,0,0,0,-2.38314044825084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93589647801794,0,0,0,0,0,0,0,0,0,4.33546930275038,0,0,0,0,4.12772033794292,0,0,0,0,0,0,-5.08512186568959,0,0,0,0,0,0,0,0
"ERR2032324",0,0,-4.06300487762435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46825170861554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55834802413634,0,0,0,0,0,-2.82877248359206,0,-2.23243411744258,0,0,0,0,0,0,0,-3.02642194403383,0,0,0,0,0,0,4.27513736519081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43118876124759,0,0,0,3.86668931596074,0,0,0,0,4.89957766463425,0,0,0,0,0,0,0,0,0,0,-5.24191657220797,0,0,0,0,0,0,-2.72007536066069,0,0,0,0,0,0,0,0,0,-2.47074293737557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82041953852275,0,0,0,0,0,0,0,0,0,-4.71130872508055,0,0,0,0,4.27945229997646,0,0,0,0,0,0,-4.88510993938137,0,0,0,0,0,0,0,0
"ERR2032325",0,0,-4.66521943779846,0,0,0,0,-2.3077348755522,0,-3.99711405485505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35425252629669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93621644831918,0,0,0,0,0,0,0,0,0,-2.78170846736569,0,0,0,0,0,0,4.07768498939324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08567607050826,0,0,0,0,0,0,0,0,0,0,-4.81806039732193,0,0,0,0,0,0,-2.56153761928834,0,0,0,0,0,0,0,0,0,-2.27092972225605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91673550335682,0,0,0,0,0,0,0,0,0,-4.43671330210642,0,0,0,0,3.93336565936576,0,0,0,0,0,0,-5.05193408405399,0,0,0,-2.23047733626315,0,0,0,3.86330007153866
"ERR2032329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2112302952115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.92023410765915,0,3.82996321854185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.98316610305225,0,0,0,0,0,0,0,-2.68038675016118,0,0,0,-2.27979687041492,0,0,0,0,0,0,-3.32594303689234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43494445033488,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.64256603521359,0,0,-3.94872401049517,-2.57533642809878,0,0,0,0,0,-1.90370353628127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33026178236288,0,0,0,0,0,0,0,0,0,-3.2973112473877,0,0,0,-4.46061354005004,0,0,0,0,0,0,0,-4.03613180198851,0,0,0,-3.75358525468903,0,0,0,6.50140037166277
"ERR2032330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83193295925038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17300096148166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83573012838939,0,0,0,0,0,0,0,0,-1.79187603160705,0,0,0,0,0,0,0,-2.30391543098666,0,0,0,-2.02808074114699,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17957785135536,0,0,0,0,0,0,0,0,0,0,0,0,3.1036203276083,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.99049858281084,0,0,-3.51273888551853,-2.3783478948625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09135011049349,-1.90509133843732,0,0,0,0,0,0,0,0,0,0,0,0,-4.11941939197633,0,0,0,0,0,0,0,-3.62232464778951,0,0,-3.29971499123284,-3.84625839051698,0,0,0,6.6619149514135
"ERR2032334",4.04141891553854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.00781377156733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27542193943628,0,0,0,0,0,0,-2.26942287721605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41335383008046,0,0,0,0,0,0,3.94114640776055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.18005145034031,0,0,0,2.42630835668861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.93075572719735,0,0,0,-2.62227485025425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26614611721299,0,0,0,0,0,0,-4.54191327205043,0,0,0,-3.63117890870864,0,0,0,6.28938636125587
"ERR2032336",3.75121304836682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46803313122109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27475877803824,0,0,0,0,0,0,0,0,2.25364257380287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26296337611153,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9967019190162,0,0,0,0,0,-2.330415993242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91956754309277,0,0,0,0,0,0,0,0,0,0,0,0,-4.03639890306624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73237521566037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41245709391057,0,0,0,0,0,-4.73261269886574,0,0,0,-3.74559094437002,0,0,0,6.48755382001877
"ERR2032347",0,0,-4.24528504486146,0,0,0,0,-2.48473302606846,0,-4.30368384439494,0,0,0,0,0,0,-2.46431580824536,0,0,0,0,0,-4.13027517000745,0,0,0,0,0,0,-4.26832018577613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95688120175972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44648529701452,0,0,0,0,0,0,0,-3.12345601572955,0,0,0,0,0,0,5.12146847339315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23743683439938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.40998451445023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00946498346109,-2.67702574232275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.21254625495405,0,0,4.63674459887279,0,0,0,0,0
"ERR2032350",4.45295849704935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11321489405799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45028391205897,0,0,0,-2.34336998749614,0,0,0,0,0,0,0,-2.92083669734728,0,0,0,-5.37026903448328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24401622865477,0,0,4.05883587927536,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05903756041717,0,0,-1.02871351754627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.04989647362116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.28257565013701,0,0,0,0,0,0,0,0
"ERR2032351",0,0,0,0,0,0,0,-2.6823632308015,0,-4.6459894001028,0,0,0,0,0,0,0,0,0,0,0,-2.40014918202299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40469389885116,0,4.1571803290087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62861162167593,0,0,0,-2.46870039193091,0,0,0,0,0,0,0,-3.1928188736233,0,0,0,-6.15094694620806,0,0,0,0,0,0,-4.16505200946111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55288888210873,0,0,4.27591450748954,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.53012450848039,0,0,-1.17933540390747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80718204303143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.86218192462544,0,0,0,0,0,0,0,0
"ERR2032377",0,4.98716764215978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.6835367546464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61884670546742,0,-2.51220911022399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1124936576539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.36925512712243,0,0,0,0,0,-3.65894634572357,-4.53597555110393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7966297693389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.36584325352643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.09776071785183,0,0,0,0,0,0,0,0
"ERR2032380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35068160296094,0,0,4.34180750053486,0,0,-4.22352669992958,0,0,0,0,0,0,4.0714999687458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.99693246758422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33899686061965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32335177573562,0,0,0,0,0,0,-0.347307200653926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05126140133734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.75621412699834,0,0,0,0,0,0,-2.51404655697117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1077471862179,0,0,0,0,0,0,0,0,0,-4.35445636926768,0,0,0,0,0,0,0,0,0,0,0,-5.38277602360863,0,0,0,0,0,0,0,0
"ERR2032381",0,0,0,6.04495754509084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.91577706091412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2657821358402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31632420385714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6460409138872,0,0,0,0,0,0,-5.65650058572602,0,0,0,0,-2.99432730243305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0119912078821,0,0,0,0,0,0,0,-4.58307730175862,0,0,0,0,0,0,-2.38097768910963,0,0,0,0,0,0,0,0,0,-2.31146435770729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76883764591149,0,0,0,-5.1863270223047,0,0,0,0,0,-4.12397432922581,0,0,0,0,4.00357370743358,0,0,0,0,0,0,-4.79576748062811,0,0,0,0,0,0,0,0
"ERR2032382",0,0,0,6.02300251324281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.85377875419188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47990319264068,-2.32741721399568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76249993490148,0,0,0,0,0,-4.29531832750592,-1.43500791181664,0,0,0,0,-2.93739868085139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.03120486505092,0,0,0,0,0,0,0,-4.78479024315508,0,0,0,0,0,0,-2.39519256073211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59124370099192,0,0,0,-5.0877237573204,0,0,0,0,0,-4.14859520909902,0,0,0,0,0,0,0,0,0,0,0,-4.48816574491081,0,0,0,0,0,0,0,0
"ERR2032398",0,0,-4.38763391415443,-2.67438488325902,0,0,-4.63217049679879,-2.60177307031013,0,-4.50640314754162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65691117291246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.13048523366256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67892093281987,0,0,0,0,0,0,4.6019051426818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109132254156138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64002716510383,-3.15702714236714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8376279538548,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.46813141145388,0,0,0,0,0,0,0,-4.91491578905423,0,0,0,0,0,0,0,0
"ERR2032399",0,0,0,-2.47383537984597,0,0,-4.28480856745467,-2.53277285312556,0,-4.38689126564465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63742025626163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.81770524228135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46334957166138,0,0,0,0,0,0,4.56814588475647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.88040864038446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26664661492055,-3.29098946793,0,0,0,-2.58179078948726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65439756143097,-2.64472221939696,0,0,0,0,-4.47179282190529,0,0,0,0,0,0,0,-5.70016096562882,0,0,0,0,0,0,0,-4.59755143988536,0,0,-4.58079325590186,0,0,0,0,0
"ERR2032401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.24904316105235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38384298733871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46261773860974,0,0,0,0,0,0,0,0,0,0,0,-2.94289433966914,0,0,0,-2.9916171705773,0,0,0,0,0,0,-4.12893717133742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26537904289244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.09724251761381,0,0,-5.18163293623533,0,0,0,0,-2.53729529681619,0,-2.59511544681142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03706591942054,-2.82896421899172,0,0,0,0,-4.3947243678912,0,0,0,-4.49487180538419,0,0,0,0,0,0,0,0,0,0,0,-5.26035247837226,0,0,-4.89990976008807,0,0,0,0,0
"ERR2032417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1001588568146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.45737024966078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.29019023491799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.15511087502048,0,0,0,0,0,0,0.233788534330444,0,0,0,0,0,0,0,0,0,0,0,0,-2.51900065294482,0,0,0,-5.69877665344495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.46481233904858,0,0,0,0,0,0,-2.36960833829636,0,0,0,0,0,4.3630371151996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71720788383701,-2.63106018716602,0,0,0,0,0,0,0,0,-4.10428203596815,0,0,0,0,0,0,0,0,0,0,0,-4.70634210953241,0,0,-4.55712992194322,0,0,0,0,0
